abstention_correct,answer_correct,answer_line_valid,answerable,context_length_label,domain,error_type,evidence_correct,execution_order_index,generated_tokens_count,generated_tokens_per_second,generation_latency_seconds,gold_answer,gold_answer_normalized,gold_evidence_display_ids,gold_evidence_ids,grading_rule_used,hallucination,input_tokens,instance_id,matched_context_record,matched_context_value,matched_distractor_type,needs_semantic_review,normalized_gold_answer,normalized_model_answer,parse_failure_reason,parsed_answer,parsed_selected_evidence,peak_allocated_vram_bytes,peak_reserved_vram_bytes,question,question_family_id,question_type,raw_output_text,review_reason,manual_adjudication,original_answer_correct,original_hallucination,original_error_type,final_answer_correct,final_hallucination,final_error_type,adjudication_method,adjudication_reason
True,False,True,True,8K,FDA,UNSUPPORTED_VALUE,,82,8,13.366847733435229,0.598495633341372,4.0000,4.0,"['R11114F96D0', 'R0A3D977AD9']","['FDA-NDA205003-003-strength-PERINDOPRIL-ARGININE-1-c5a3b50b', 'FDA-NDA205003-001-strength-PERINDOPRIL-ARGININE-1-5d26e2a3']",answer_not_matched_to_context_value,True,8335,FDA_0014_8K,,,,False,4.0,3.5,,3.5,,8009529856,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the PERINDOPRIL ARGININE strength of product 003 under application NDA205003 by the PERINDOPRIL ARGININE strength of product 001 under application NDA205003. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0014,RETRIEVAL_CALCULATION,ANSWER: 3.5,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,True,4K,CLINICAL_TRIALS,CORRECT,,83,8,25.46409063798346,0.3141679046675563,ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,['RB0734CF34D'],['CT-NCT01340300-arm-type-Control-3-fc797906'],answer_only_exact_match,False,4300,CT_0006_4K,"{'canonical_record_id': 'CT-NCT01228227-arm-type-ROSUVASTATIN-0-6931b5c2', 'display_id': 'RD7347784D3', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'ACTIVE_COMPARATOR'}",ACTIVE_COMPARATOR,WRONG_ENTITY,False,active_comparator,active_comparator,,ACTIVE_COMPARATOR,,7248755200,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the arm-group TYPE of the arm labelled ""Control"" in trial NCT01340300 (""Exercise and Metformin in Colorectal and Breast Cancer Survivors"")? Answer with the ClinicalTrials.gov arm type value (for example EXPERIMENTAL, ACTIVE_COMPARATOR, PLACEBO_COMPARATOR, SHAM_COMPARATOR, NO_INTERVENTION or OTHER).",CT_0006,ENTITY_UNIT_BINDING,ANSWER: ACTIVE_COMPARATOR,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,4K,CLINICAL_TRIALS,CORRECT,,84,11,31.44242819807129,0.34984575398266315,2018-11-26,2018-11-26,['R425CD7386B'],['CT-NCT02178722-study-primary-completion-b6031bc6'],answer_only_exact_match,False,4299,CT_0020_4K,"{'canonical_record_id': 'CT-NCT02178722-study-primary-completion-b6031bc6', 'display_id': 'R425CD7386B', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '2018-11-26'}",2018-11-26,,False,2018-11-26,2018-11-26,,2018-11-26,,7248568320,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the PRIMARY COMPLETION DATE of trial NCT02178722 (""Study to Explore the Safety, Tolerability and Efficacy of MK-3475 in Combination With INCB024360 in Participants With Selected Cancers"")? Answer in YYYY-MM-DD form.",CT_0020,ENTITY_UNIT_BINDING,ANSWER: 2018-11-26,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,4K,CLINICAL_TRIALS,CORRECT,,85,9,27.532924838060083,0.3268813630566001,PLACEBO_COMPARATOR,PLACEBO_COMPARATOR,['R3A6D2D6B08'],['CT-NCT01728636-arm-type-Placebo-1-34edfc87'],answer_only_exact_match,False,4282,CT_0007_4K,"{'canonical_record_id': 'CT-NCT01728636-arm-type-Placebo-1-34edfc87', 'display_id': 'R3A6D2D6B08', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': 'PLACEBO_COMPARATOR'}",PLACEBO_COMPARATOR,,False,placebo_comparator,placebo_comparator,,PLACEBO_COMPARATOR,,7245389312,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the arm-group TYPE of the arm labelled ""Placebo"" in trial NCT01728636 (""The Use of Tranexamic Acid to Reduce Perioperative Blood Loss During High Risk Spine Fusion Surgery"")? Answer with the ClinicalTrials.gov arm type value (for example EXPERIMENTAL, ACTIVE_COMPARATOR, PLACEBO_COMPARATOR, SHAM_COMPARATOR, NO_INTERVENTION or OTHER).",CT_0007,ENTITY_UNIT_BINDING,ANSWER: PLACEBO_COMPARATOR,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,64K,SEC,WRONG_ENTITY,,86,9,1.1414760751162498,7.884527933783829,"63,937,000,000",63937000000.0,['R2940A33ABA'],['SEC-0000200406-GrossProfit-USD-CY2025-0000200406-26-000016-de0a564d'],answer_matches_context_distractor_value,False,65287,SEC_0002_64K,"{'canonical_record_id': 'SEC-0000789019-GrossProfit-USD-CY2025-0001193125-26-323660-33d7e0fa', 'display_id': 'R134D819763', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': '193893000000.0'}",193893000000.0,WRONG_ENTITY,False,63937000000.0,193893000000.0,,193893000000,,18771180032,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did Johnson & Johnson (CIK 0000200406) report for the us-gaap concept ""GrossProfit"" (Gross Profit) for the annual XBRL frame CY2025, in USD? Report the exact reported figure.",SEC_0002,DIRECT_RETRIEVAL,ANSWER: 193893000000,,False,False,False,WRONG_ENTITY,False,False,WRONG_ENTITY,,
True,False,True,True,64K,SEC,UNSUPPORTED_VALUE,,87,8,1.0210843617871799,7.834808072075248,5.93%,5.93,"['RB1AFF6F2F5', 'R8C100B55A6']","['SEC-0000104169-OperatingIncomeLoss-USD-CY2011-0000104169-14-000019-ab2642b5', 'SEC-0000104169-Revenues-USD-CY2011-0000104169-14-000019-50faff09']",answer_not_matched_to_context_value,True,65320,SEC_0009_64K,,,,False,5.93,0.0,,0.00,,18777414144,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, calculate WALMART INC.'s (CIK 0000104169) operating margin for the annual XBRL frame CY2011. Divide us-gaap:OperatingIncomeLoss by Revenues for that same company and frame, both in USD, multiply by 100, and round to two decimal places.",SEC_0009,RETRIEVAL_CALCULATION,ANSWER: 0.00,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,16K,FRED,UNSUPPORTED_VALUE,,88,8,6.613099673092362,1.2097201608121395,-0.42%,-0.42,"['RE116E620FA', 'R06580795E0']","['FRED-CPIAUCSL-2026-06-01-latest-b06e0481', 'FRED-CPIAUCSL-2026-05-01-latest-f8e9c0e7']",answer_not_matched_to_context_value,True,16450,FRED_0011_16K,,,,False,-0.42,0.03,,0.03,,9542940160,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series CPIAUCSL (""Consumer Price Index for All Urban Consumers: All Items in U.S. City Average""), measured in Index 1982-1984=100, seasonally adjusted, monthly frequency between the observation dated 2026-05-01 and the observation dated 2026-06-01. Use both values from the most recent vintage, apply ((value_2026-06-01 - value_2026-05-01) / value_2026-05-01) * 100, and round to two decimal places.",FRED_0011,RETRIEVAL_CALCULATION,ANSWER: 0.03,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,True,32K,CLINICAL_TRIALS,CORRECT,,89,8,2.822625853490598,2.8342403192073107,ACTIVE_COMPARATOR,ACTIVE_COMPARATOR,['R65A0259312'],['CT-NCT01584232-arm-type-Insulin-glargine-OAM-1-7f7a037d'],answer_only_exact_match,False,32748,CT_0009_32K,"{'canonical_record_id': 'CT-NCT01800435-arm-type-aPCC-aPCC-TXA-0-0a87d233', 'display_id': 'RDA13E838FE', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'ACTIVE_COMPARATOR'}",ACTIVE_COMPARATOR,WRONG_ENTITY,False,active_comparator,active_comparator,,ACTIVE_COMPARATOR,,12623755776,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the arm-group TYPE of the arm labelled ""Insulin glargine + OAM"" in trial NCT01584232 (""A Study of Dulaglutide in Japanese Participants With Type 2 Diabetes Mellitus"")? Answer with the ClinicalTrials.gov arm type value (for example EXPERIMENTAL, ACTIVE_COMPARATOR, PLACEBO_COMPARATOR, SHAM_COMPARATOR, NO_INTERVENTION or OTHER).",CT_0009,ENTITY_UNIT_BINDING,ANSWER: ACTIVE_COMPARATOR,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,FDA,CORRECT,,90,6,10.523846148636494,0.570133762434125,TABLET,TABLET,['R2BE1FCB810'],['FDA-ANDA070469-001-product-dosage-form-e9aaf9f1'],answer_only_exact_match,False,8306,FDA_0001_8K,"{'canonical_record_id': 'FDA-ANDA075593-004-product-dosage-form-3d2852d9', 'display_id': 'RC361058024', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': 'TABLET'}",TABLET,WRONG_ENTITY,False,tablet,tablet,,TABLET,,8004048384,24538775552,"Using only the Drugs@FDA records supplied in the context, what DOSAGE FORM is listed for product number 001 under FDA application ANDA070469 (brand name ""IBUPROHM"", active ingredient IBUPROFEN)? Answer with the dosage form exactly as recorded.",FDA_0001,DIRECT_RETRIEVAL,ANSWER: TABLET,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,64K,CLINICAL_TRIALS,WRONG_FIELD,,91,6,0.773817940383792,7.753761817701161,24,24.0,['R900B293DCB'],['CT-NCT02262793-enrollment-count-5fd11e40'],answer_matches_context_distractor_value,False,65143,CT_0001_64K,"{'canonical_record_id': 'CT-NCT02262793-arms-count-0de0d371', 'display_id': 'R919E67A764', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '4.0'}",4.0,WRONG_FIELD,False,24,4,,4,,18743968256,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what enrollment count is reported for trial NCT02262793 (""Relative Bioavailability of Telmisartan and Dipyridamole After Co-administration Compared to the Bioavailability of Telmisartan or Dipyridamole Alone in Healthy Female and Male Subjects"")? Report the actual number of participants as an integer.",CT_0001,DIRECT_RETRIEVAL,ANSWER: 4,,False,False,False,WRONG_FIELD,False,False,WRONG_FIELD,,
True,False,True,True,64K,CLINICAL_TRIALS,UNSUPPORTED_VALUE,,92,6,0.7737030025021828,7.754913682118058,715,715.0,"['R49BD6ECB64', 'R4B2CDBA6AD']","['CT-NCT03310021-study-start-date-79bbb709', 'CT-NCT03310021-study-primary-completion-a3ba8a2e']",answer_not_matched_to_context_value,True,65178,CT_0013_64K,,,,False,715,109,,109,,18750582272,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, calculate the number of calendar days between the study start date and the primary completion date of trial NCT03310021 (""A Healthy Volunteer Pharmacokinetics (PK)/Pharmacodynamics (PD), Safety and Tolerability Study of Andexanet in Healthy Japanese and Caucasian Subjects""). Report a whole number of days. Use the primary completion date, not the overall study completion date and not the last update posted date.",CT_0013,RETRIEVAL_CALCULATION,ANSWER: 109,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
False,False,True,False,32K,FDA,FAILED_TO_ABSTAIN,,93,6,2.1488866976700516,2.792143488302827,,INSUFFICIENT_EVIDENCE,[],[],unanswerable_instance_factual_answer,True,32654,FDA_0022_32K,"{'canonical_record_id': 'FDA-ANDA075593-004-product-route-d9254af0', 'display_id': 'R8D2BD1A2D7', 'distractor_type': 'OTHER_SAME_DOMAIN', 'is_gold_or_equivalent': False, 'record_value': 'ORAL'}",ORAL,OTHER_SAME_DOMAIN,False,INSUFFICIENT_EVIDENCE,oral,,ORAL,,12604847616,24538775552,"Using only the Drugs@FDA records supplied in the context, what is the route of administration for product number 002 under FDA application ANDA217395 (brand name ""SITAGLIPTIN AND METFORMIN HYDROCHLORIDE"")?",FDA_0022,UNANSWERABLE,ANSWER: ORAL,,False,False,True,FAILED_TO_ABSTAIN,False,True,FAILED_TO_ABSTAIN,,
True,False,True,True,16K,CLINICAL_TRIALS,WRONG_FIELD,,94,11,8.771598335972739,1.2540473900735378,2018-11-26,2018-11-26,['R425CD7386B'],['CT-NCT02178722-study-primary-completion-b6031bc6'],answer_matches_context_distractor_value,False,16440,CT_0020_16K,"{'canonical_record_id': 'CT-NCT02178722-study-last-update-posted-82558223', 'display_id': 'RE75A033378', 'distractor_type': 'WRONG_FIELD', 'is_gold_or_equivalent': False, 'record_value': '2022-02-14'}",2022-02-14,WRONG_FIELD,False,2018-11-26,2022-02-14,,2022-02-14,,9541048832,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the PRIMARY COMPLETION DATE of trial NCT02178722 (""Study to Explore the Safety, Tolerability and Efficacy of MK-3475 in Combination With INCB024360 in Participants With Selected Cancers"")? Answer in YYYY-MM-DD form.",CT_0020,ENTITY_UNIT_BINDING,ANSWER: 2022-02-14,,False,False,False,WRONG_FIELD,False,False,WRONG_FIELD,,
True,False,True,True,16K,CLINICAL_TRIALS,WRONG_ENTITY,,95,6,5.11527105473905,1.1729583702981472,"3,998",3998.0,"['RC48798EA45', 'R8682197BF1']","['CT-NCT00329628-enrollment-count-6e4800ae', 'CT-NCT00395772-enrollment-count-b6090196']",answer_matches_context_distractor_value,False,16416,CT_0011_16K,"{'canonical_record_id': 'CT-NCT02863419-enrollment-count-c6de8a02', 'display_id': 'RC576984DC7', 'distractor_type': 'WRONG_ENTITY', 'is_gold_or_equivalent': False, 'record_value': '711.0'}",711.0,WRONG_ENTITY,False,3998,711,,711,,9536514560,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, subtract the enrollment count of trial NCT00395772 from the enrollment count of trial NCT00329628. Report the difference as an integer number of participants.",CT_0011,RETRIEVAL_CALCULATION,ANSWER: 711,,False,False,False,WRONG_ENTITY,False,False,WRONG_ENTITY,,
True,True,True,True,4K,CLINICAL_TRIALS,CORRECT,,96,6,20.78919000613738,0.28861153312027454,44,44.0,['RCA721B2F7E'],['CT-NCT02325960-enrollment-count-9b749f82'],answer_only_exact_match,False,4253,CT_0002_4K,"{'canonical_record_id': 'CT-NCT02325960-enrollment-count-9b749f82', 'display_id': 'RCA721B2F7E', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '44.0'}",44.0,,False,44,44,,44,,7239969792,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what enrollment count is reported for trial NCT02325960 (""A Comparison of Exenatide and Insulin Glargine"")? Report the actual number of participants as an integer.",CT_0002,DIRECT_RETRIEVAL,ANSWER: 44,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,4K,FRED,UNSUPPORTED_VALUE,,97,8,25.580685816916905,0.31273594684898853,0.21%,0.21,"['RA2C8DBEEC0', 'RE9533D1E1E']","['FRED-WGS10YR-2026-07-31-latest-b0603637', 'FRED-WGS10YR-2026-07-24-latest-4def8320']",answer_not_matched_to_context_value,True,4313,FRED_0010_4K,,,,False,0.21,0.08,,0.08,,7251184640,24538775552,"Using only the FRED records supplied in the context, calculate the percentage change in FRED series WGS10YR (""Market Yield on U.S. Treasury Securities at 10-Year Constant Maturity""), measured in Percent, not seasonally adjusted, weekly frequency between the observation dated 2026-07-24 and the observation dated 2026-07-31. Use both values from the most recent vintage, apply ((value_2026-07-31 - value_2026-07-24) / value_2026-07-24) * 100, and round to two decimal places.",FRED_0010,RETRIEVAL_CALCULATION,ANSWER: 0.08,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,False,16K,SEC,CORRECT,,98,10,8.045989332385382,1.2428552396595478,,INSUFFICIENT_EVIDENCE,[],[],answer_only_exact_match,False,16423,SEC_0025_16K,,,,False,INSUFFICIENT_EVIDENCE,INSUFFICIENT_EVIDENCE,,INSUFFICIENT_EVIDENCE,,9537837568,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did Johnson & Johnson (CIK 0000200406) report for the us-gaap concept ""OperatingExpenses"" (Operating Expenses) for the annual XBRL frame CY2023?",SEC_0025,UNANSWERABLE,ANSWER: INSUFFICIENT_EVIDENCE,,False,True,False,CORRECT,True,False,CORRECT,,
True,False,True,True,8K,FDA,UNSUPPORTED_VALUE,,99,6,10.886399763840128,0.5511463964357972,2,2.0,"['R2CEE60A0A9', 'R8D2B7063AB']","['FDA-ANDA205695-001-product-dosage-form-4f3d7427', 'FDA-ANDA205695-002-product-dosage-form-75631b38']",answer_not_matched_to_context_value,True,8291,FDA_0010_8K,,,,False,2,3,,3,,8001214976,24538775552,"Using only the Drugs@FDA records supplied in the context, how many distinct product entries are listed under FDA application ANDA205695 (sponsor: ANBISON LAB)? Count the products belonging to that application number only, and answer with an integer.",FDA_0010,RETRIEVAL_CALCULATION,ANSWER: 3,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,False,True,True,8K,FDA,UNSUPPORTED_VALUE,,100,8,13.475678144546574,0.5936621455475688,2.0000,2.0,"['R8D933477B5', 'R3C4F57847F']","['FDA-ANDA202933-002-strength-OLMESARTAN-MEDOXOMIL-1-ca1fbbd0', 'FDA-NDA200175-001-strength-OLMESARTAN-MEDOXOMIL-2-03a81d67']",answer_not_matched_to_context_value,True,8333,FDA_0017_8K,,,,False,2.0,0.4,,0.4,,8009152000,24538775552,"Using only the Drugs@FDA records supplied in the context, divide the OLMESARTAN MEDOXOMIL strength of product 002 under application ANDA202933 by the OLMESARTAN MEDOXOMIL strength of product 001 under application NDA200175. Both strengths are expressed in MG; report the dimensionless ratio rounded to four decimal places.",FDA_0017,RETRIEVAL_CALCULATION,ANSWER: 0.4,,False,False,True,UNSUPPORTED_VALUE,False,True,UNSUPPORTED_VALUE,,
True,True,True,True,16K,SEC,CORRECT,,101,9,7.339677632782104,1.226211892440915,"63,937,000,000",63937000000.0,['R2940A33ABA'],['SEC-0000200406-GrossProfit-USD-CY2025-0000200406-26-000016-de0a564d'],answer_only_exact_match,False,16453,SEC_0002_16K,"{'canonical_record_id': 'SEC-0000200406-GrossProfit-USD-CY2025-0000200406-26-000016-de0a564d', 'display_id': 'R2940A33ABA', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '63937000000.0'}",63937000000.0,,False,63937000000.0,63937000000.0,,63937000000,,9543507456,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did Johnson & Johnson (CIK 0000200406) report for the us-gaap concept ""GrossProfit"" (Gross Profit) for the annual XBRL frame CY2025, in USD? Report the exact reported figure.",SEC_0002,DIRECT_RETRIEVAL,ANSWER: 63937000000,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,8K,CLINICAL_TRIALS,CORRECT,,102,11,17.4863889220438,0.6290606968104839,2023-02-13,2023-02-13,['R65CA09A85B'],['CT-NCT05144984-study-primary-completion-c9c64e18'],answer_only_exact_match,False,8366,CT_0019_8K,"{'canonical_record_id': 'CT-NCT05144984-study-primary-completion-c9c64e18', 'display_id': 'R65CA09A85B', 'distractor_type': None, 'is_gold_or_equivalent': True, 'record_value': '2023-02-13'}",2023-02-13,,False,2023-02-13,2023-02-13,,2023-02-13,,8015400448,24538775552,"Using only the ClinicalTrials.gov records supplied in the context, what is the PRIMARY COMPLETION DATE of trial NCT05144984 (""A Research Study Looking at How Well a Combination of the Medicines Semaglutide and NNC0480-0389 Works in People With Type 2 Diabetes"")? Answer in YYYY-MM-DD form.",CT_0019,ENTITY_UNIT_BINDING,ANSWER: 2023-02-13,,False,True,False,CORRECT,True,False,CORRECT,,
True,True,True,True,16K,SEC,CORRECT,,103,9,7.345187626726591,1.2252920493483543,"420,315,000,000",420315000000.0,['R8F1A610782'],['SEC-0000104169-CostOfRevenue-USD-CY2020-0000104169-23-000020-1292d6d2'],answer_only_exact_match,False,16474,SEC_0001_16K,"{'canonical_record_id': 'SEC-0000104169-CostOfRevenue-USD-2020-02-01-2021-01-31-0000104169-22-000012-2814a522', 'display_id': 'RC2ED36FAD3', 'distractor_type': 'WRONG_PERIOD', 'is_gold_or_equivalent': False, 'record_value': '420315000000.0'}",420315000000.0,WRONG_PERIOD,False,420315000000.0,420315000000.0,,420315000000,,9547474432,24538775552,"Using only the SEC XBRL company-facts records supplied in the context, what value did WALMART INC. (CIK 0000104169) report for the us-gaap concept ""CostOfRevenue"" (Cost of Revenue) for the annual XBRL frame CY2020, in USD? Report the exact reported figure.",SEC_0001,DIRECT_RETRIEVAL,ANSWER: 420315000000,,False,True,False,CORRECT,True,False,CORRECT,,
