instance_id,question_family_id,domain,question_type,context_length_label,context_tokens_actual,rendered_input_tokens_actual,prompt_overhead_tokens,generation_tokens_reserved,model_context_limit,remaining_context_margin,near_model_maximum,prompt_version,prompt_hash
FDA_0007_64K,FDA_0007,FDA,ENTITY_UNIT_BINDING,64K,64818,65054,236,128,131072,16746,False,llama_chat_v4,5d2869822989e19b
FDA_0007_82K,FDA_0007,FDA,ENTITY_UNIT_BINDING,82K,81493,81729,236,128,131072,71,True,llama_chat_v4,5d2869822989e19b
FDA_0008_4K,FDA_0008,FDA,ENTITY_UNIT_BINDING,4K,4028,4261,233,128,131072,77539,False,llama_chat_v4,5d2869822989e19b
FDA_0008_8K,FDA_0008,FDA,ENTITY_UNIT_BINDING,8K,8109,8342,233,128,131072,73458,False,llama_chat_v4,5d2869822989e19b
FDA_0008_16K,FDA_0008,FDA,ENTITY_UNIT_BINDING,16K,16195,16428,233,128,131072,65372,False,llama_chat_v4,5d2869822989e19b
FDA_0008_32K,FDA_0008,FDA,ENTITY_UNIT_BINDING,32K,32395,32628,233,128,131072,49172,False,llama_chat_v4,5d2869822989e19b
FDA_0008_64K,FDA_0008,FDA,ENTITY_UNIT_BINDING,64K,64850,65083,233,128,131072,16717,False,llama_chat_v4,5d2869822989e19b
FDA_0008_82K,FDA_0008,FDA,ENTITY_UNIT_BINDING,82K,81527,81760,233,128,131072,40,True,llama_chat_v4,5d2869822989e19b
FDA_0009_4K,FDA_0009,FDA,ENTITY_UNIT_BINDING,4K,3977,4213,236,128,131072,77587,False,llama_chat_v4,5d2869822989e19b
FDA_0009_8K,FDA_0009,FDA,ENTITY_UNIT_BINDING,8K,8054,8290,236,128,131072,73510,False,llama_chat_v4,5d2869822989e19b
FDA_0009_16K,FDA_0009,FDA,ENTITY_UNIT_BINDING,16K,16213,16449,236,128,131072,65351,False,llama_chat_v4,5d2869822989e19b
FDA_0009_32K,FDA_0009,FDA,ENTITY_UNIT_BINDING,32K,32399,32635,236,128,131072,49165,False,llama_chat_v4,5d2869822989e19b
FDA_0009_64K,FDA_0009,FDA,ENTITY_UNIT_BINDING,64K,64868,65104,236,128,131072,16696,False,llama_chat_v4,5d2869822989e19b
FDA_0009_82K,FDA_0009,FDA,ENTITY_UNIT_BINDING,82K,81564,81800,236,128,131072,0,True,llama_chat_v4,5d2869822989e19b
FDA_0010_4K,FDA_0010,FDA,RETRIEVAL_CALCULATION,4K,3982,4209,227,128,131072,77591,False,llama_chat_v4,5d2869822989e19b
FDA_0010_8K,FDA_0010,FDA,RETRIEVAL_CALCULATION,8K,8058,8285,227,128,131072,73515,False,llama_chat_v4,5d2869822989e19b
FDA_0010_16K,FDA_0010,FDA,RETRIEVAL_CALCULATION,16K,16210,16437,227,128,131072,65363,False,llama_chat_v4,5d2869822989e19b
FDA_0010_32K,FDA_0010,FDA,RETRIEVAL_CALCULATION,32K,32408,32635,227,128,131072,49165,False,llama_chat_v4,5d2869822989e19b
FDA_0010_64K,FDA_0010,FDA,RETRIEVAL_CALCULATION,64K,64784,65011,227,128,131072,16789,False,llama_chat_v4,5d2869822989e19b
FDA_0010_82K,FDA_0010,FDA,RETRIEVAL_CALCULATION,82K,81552,81779,227,128,131072,21,True,llama_chat_v4,5d2869822989e19b
FDA_0011_4K,FDA_0011,FDA,RETRIEVAL_CALCULATION,4K,4013,4240,227,128,131072,77560,False,llama_chat_v4,5d2869822989e19b
FDA_0011_8K,FDA_0011,FDA,RETRIEVAL_CALCULATION,8K,8058,8285,227,128,131072,73515,False,llama_chat_v4,5d2869822989e19b
FDA_0011_16K,FDA_0011,FDA,RETRIEVAL_CALCULATION,16K,16207,16434,227,128,131072,65366,False,llama_chat_v4,5d2869822989e19b
FDA_0011_32K,FDA_0011,FDA,RETRIEVAL_CALCULATION,32K,32347,32574,227,128,131072,49226,False,llama_chat_v4,5d2869822989e19b
FDA_0011_64K,FDA_0011,FDA,RETRIEVAL_CALCULATION,64K,64811,65038,227,128,131072,16762,False,llama_chat_v4,5d2869822989e19b
FDA_0011_82K,FDA_0011,FDA,RETRIEVAL_CALCULATION,82K,81534,81761,227,128,131072,39,True,llama_chat_v4,5d2869822989e19b
FDA_0012_4K,FDA_0012,FDA,RETRIEVAL_CALCULATION,4K,4038,4267,229,128,131072,77533,False,llama_chat_v4,5d2869822989e19b
FDA_0012_8K,FDA_0012,FDA,RETRIEVAL_CALCULATION,8K,8097,8326,229,128,131072,73474,False,llama_chat_v4,5d2869822989e19b
FDA_0012_16K,FDA_0012,FDA,RETRIEVAL_CALCULATION,16K,16174,16403,229,128,131072,65397,False,llama_chat_v4,5d2869822989e19b
FDA_0012_32K,FDA_0012,FDA,RETRIEVAL_CALCULATION,32K,32412,32641,229,128,131072,49159,False,llama_chat_v4,5d2869822989e19b
FDA_0012_64K,FDA_0012,FDA,RETRIEVAL_CALCULATION,64K,64836,65065,229,128,131072,16735,False,llama_chat_v4,5d2869822989e19b
FDA_0012_82K,FDA_0012,FDA,RETRIEVAL_CALCULATION,82K,81525,81754,229,128,131072,46,True,llama_chat_v4,5d2869822989e19b
FDA_0013_4K,FDA_0013,FDA,RETRIEVAL_CALCULATION,4K,4003,4231,228,128,131072,77569,False,llama_chat_v4,5d2869822989e19b
FDA_0013_8K,FDA_0013,FDA,RETRIEVAL_CALCULATION,8K,8059,8287,228,128,131072,73513,False,llama_chat_v4,5d2869822989e19b
FDA_0013_16K,FDA_0013,FDA,RETRIEVAL_CALCULATION,16K,16174,16402,228,128,131072,65398,False,llama_chat_v4,5d2869822989e19b
FDA_0013_32K,FDA_0013,FDA,RETRIEVAL_CALCULATION,32K,32352,32580,228,128,131072,49220,False,llama_chat_v4,5d2869822989e19b
FDA_0013_64K,FDA_0013,FDA,RETRIEVAL_CALCULATION,64K,64790,65018,228,128,131072,16782,False,llama_chat_v4,5d2869822989e19b
FDA_0013_82K,FDA_0013,FDA,RETRIEVAL_CALCULATION,82K,81491,81719,228,128,131072,81,True,llama_chat_v4,5d2869822989e19b
FDA_0014_4K,FDA_0014,FDA,RETRIEVAL_CALCULATION,4K,4038,4288,250,128,131072,77512,False,llama_chat_v4,5d2869822989e19b
FDA_0014_8K,FDA_0014,FDA,RETRIEVAL_CALCULATION,8K,8091,8341,250,128,131072,73459,False,llama_chat_v4,5d2869822989e19b
FDA_0014_16K,FDA_0014,FDA,RETRIEVAL_CALCULATION,16K,16168,16418,250,128,131072,65382,False,llama_chat_v4,5d2869822989e19b
FDA_0014_32K,FDA_0014,FDA,RETRIEVAL_CALCULATION,32K,32423,32673,250,128,131072,49127,False,llama_chat_v4,5d2869822989e19b
FDA_0014_64K,FDA_0014,FDA,RETRIEVAL_CALCULATION,64K,64826,65076,250,128,131072,16724,False,llama_chat_v4,5d2869822989e19b
FDA_0014_82K,FDA_0014,FDA,RETRIEVAL_CALCULATION,82K,81541,81791,250,128,131072,9,True,llama_chat_v4,5d2869822989e19b
FDA_0015_4K,FDA_0015,FDA,RETRIEVAL_CALCULATION,4K,4053,4295,242,128,131072,77505,False,llama_chat_v4,5d2869822989e19b
FDA_0015_8K,FDA_0015,FDA,RETRIEVAL_CALCULATION,8K,8052,8294,242,128,131072,73506,False,llama_chat_v4,5d2869822989e19b
FDA_0015_16K,FDA_0015,FDA,RETRIEVAL_CALCULATION,16K,16204,16446,242,128,131072,65354,False,llama_chat_v4,5d2869822989e19b
FDA_0015_32K,FDA_0015,FDA,RETRIEVAL_CALCULATION,32K,32385,32627,242,128,131072,49173,False,llama_chat_v4,5d2869822989e19b
FDA_0015_64K,FDA_0015,FDA,RETRIEVAL_CALCULATION,64K,64869,65111,242,128,131072,16689,False,llama_chat_v4,5d2869822989e19b
FDA_0015_82K,FDA_0015,FDA,RETRIEVAL_CALCULATION,82K,81548,81790,242,128,131072,10,True,llama_chat_v4,5d2869822989e19b
FDA_0016_4K,FDA_0016,FDA,RETRIEVAL_CALCULATION,4K,4055,4307,252,128,131072,77493,False,llama_chat_v4,5d2869822989e19b
FDA_0016_8K,FDA_0016,FDA,RETRIEVAL_CALCULATION,8K,8109,8361,252,128,131072,73439,False,llama_chat_v4,5d2869822989e19b
FDA_0016_16K,FDA_0016,FDA,RETRIEVAL_CALCULATION,16K,16202,16454,252,128,131072,65346,False,llama_chat_v4,5d2869822989e19b
FDA_0016_32K,FDA_0016,FDA,RETRIEVAL_CALCULATION,32K,32402,32654,252,128,131072,49146,False,llama_chat_v4,5d2869822989e19b
FDA_0016_64K,FDA_0016,FDA,RETRIEVAL_CALCULATION,64K,64868,65120,252,128,131072,16680,False,llama_chat_v4,5d2869822989e19b
FDA_0016_82K,FDA_0016,FDA,RETRIEVAL_CALCULATION,82K,81542,81794,252,128,131072,6,True,llama_chat_v4,5d2869822989e19b
FDA_0017_4K,FDA_0017,FDA,RETRIEVAL_CALCULATION,4K,4042,4294,252,128,131072,77506,False,llama_chat_v4,5d2869822989e19b
FDA_0017_8K,FDA_0017,FDA,RETRIEVAL_CALCULATION,8K,8089,8341,252,128,131072,73459,False,llama_chat_v4,5d2869822989e19b
FDA_0017_16K,FDA_0017,FDA,RETRIEVAL_CALCULATION,16K,16198,16450,252,128,131072,65350,False,llama_chat_v4,5d2869822989e19b
FDA_0017_32K,FDA_0017,FDA,RETRIEVAL_CALCULATION,32K,32427,32679,252,128,131072,49121,False,llama_chat_v4,5d2869822989e19b
FDA_0017_64K,FDA_0017,FDA,RETRIEVAL_CALCULATION,64K,64816,65068,252,128,131072,16732,False,llama_chat_v4,5d2869822989e19b
FDA_0017_82K,FDA_0017,FDA,RETRIEVAL_CALCULATION,82K,81470,81722,252,128,131072,78,True,llama_chat_v4,5d2869822989e19b
FDA_0018_4K,FDA_0018,FDA,TEMPORAL_VERSION,4K,3999,4225,226,128,131072,77575,False,llama_chat_v4,5d2869822989e19b
FDA_0018_8K,FDA_0018,FDA,TEMPORAL_VERSION,8K,8082,8308,226,128,131072,73492,False,llama_chat_v4,5d2869822989e19b
FDA_0018_16K,FDA_0018,FDA,TEMPORAL_VERSION,16K,16197,16423,226,128,131072,65377,False,llama_chat_v4,5d2869822989e19b
FDA_0018_32K,FDA_0018,FDA,TEMPORAL_VERSION,32K,32393,32619,226,128,131072,49181,False,llama_chat_v4,5d2869822989e19b
FDA_0018_64K,FDA_0018,FDA,TEMPORAL_VERSION,64K,64792,65018,226,128,131072,16782,False,llama_chat_v4,5d2869822989e19b
FDA_0018_82K,FDA_0018,FDA,TEMPORAL_VERSION,82K,81559,81785,226,128,131072,15,True,llama_chat_v4,5d2869822989e19b
FDA_0019_4K,FDA_0019,FDA,TEMPORAL_VERSION,4K,3981,4209,228,128,131072,77591,False,llama_chat_v4,5d2869822989e19b
FDA_0019_8K,FDA_0019,FDA,TEMPORAL_VERSION,8K,8104,8332,228,128,131072,73468,False,llama_chat_v4,5d2869822989e19b
FDA_0019_16K,FDA_0019,FDA,TEMPORAL_VERSION,16K,16210,16438,228,128,131072,65362,False,llama_chat_v4,5d2869822989e19b
FDA_0019_32K,FDA_0019,FDA,TEMPORAL_VERSION,32K,32361,32589,228,128,131072,49211,False,llama_chat_v4,5d2869822989e19b
FDA_0019_64K,FDA_0019,FDA,TEMPORAL_VERSION,64K,64783,65011,228,128,131072,16789,False,llama_chat_v4,5d2869822989e19b
FDA_0019_82K,FDA_0019,FDA,TEMPORAL_VERSION,82K,81503,81731,228,128,131072,69,True,llama_chat_v4,5d2869822989e19b
FDA_0020_4K,FDA_0020,FDA,TEMPORAL_VERSION,4K,4023,4249,226,128,131072,77551,False,llama_chat_v4,5d2869822989e19b
FDA_0020_8K,FDA_0020,FDA,TEMPORAL_VERSION,8K,8033,8259,226,128,131072,73541,False,llama_chat_v4,5d2869822989e19b
FDA_0020_16K,FDA_0020,FDA,TEMPORAL_VERSION,16K,16210,16436,226,128,131072,65364,False,llama_chat_v4,5d2869822989e19b
FDA_0020_32K,FDA_0020,FDA,TEMPORAL_VERSION,32K,32413,32639,226,128,131072,49161,False,llama_chat_v4,5d2869822989e19b
FDA_0020_64K,FDA_0020,FDA,TEMPORAL_VERSION,64K,64801,65027,226,128,131072,16773,False,llama_chat_v4,5d2869822989e19b
FDA_0020_82K,FDA_0020,FDA,TEMPORAL_VERSION,82K,81514,81740,226,128,131072,60,True,llama_chat_v4,5d2869822989e19b
FDA_0021_4K,FDA_0021,FDA,UNANSWERABLE,4K,4022,4253,231,128,131072,77547,False,llama_chat_v4,5d2869822989e19b
FDA_0021_8K,FDA_0021,FDA,UNANSWERABLE,8K,8031,8262,231,128,131072,73538,False,llama_chat_v4,5d2869822989e19b
FDA_0021_16K,FDA_0021,FDA,UNANSWERABLE,16K,16197,16428,231,128,131072,65372,False,llama_chat_v4,5d2869822989e19b
FDA_0021_32K,FDA_0021,FDA,UNANSWERABLE,32K,32373,32604,231,128,131072,49196,False,llama_chat_v4,5d2869822989e19b
FDA_0021_64K,FDA_0021,FDA,UNANSWERABLE,64K,64831,65062,231,128,131072,16738,False,llama_chat_v4,5d2869822989e19b
FDA_0021_82K,FDA_0021,FDA,UNANSWERABLE,82K,81548,81779,231,128,131072,21,True,llama_chat_v4,5d2869822989e19b
FDA_0022_4K,FDA_0022,FDA,UNANSWERABLE,4K,4034,4264,230,128,131072,77536,False,llama_chat_v4,5d2869822989e19b
FDA_0022_8K,FDA_0022,FDA,UNANSWERABLE,8K,8069,8299,230,128,131072,73501,False,llama_chat_v4,5d2869822989e19b
FDA_0022_16K,FDA_0022,FDA,UNANSWERABLE,16K,16212,16442,230,128,131072,65358,False,llama_chat_v4,5d2869822989e19b
FDA_0022_32K,FDA_0022,FDA,UNANSWERABLE,32K,32414,32644,230,128,131072,49156,False,llama_chat_v4,5d2869822989e19b
FDA_0022_64K,FDA_0022,FDA,UNANSWERABLE,64K,64779,65009,230,128,131072,16791,False,llama_chat_v4,5d2869822989e19b
FDA_0022_82K,FDA_0022,FDA,UNANSWERABLE,82K,81555,81785,230,128,131072,15,True,llama_chat_v4,5d2869822989e19b
FDA_0023_4K,FDA_0023,FDA,UNANSWERABLE,4K,4000,4230,230,128,131072,77570,False,llama_chat_v4,5d2869822989e19b
FDA_0023_8K,FDA_0023,FDA,UNANSWERABLE,8K,8088,8318,230,128,131072,73482,False,llama_chat_v4,5d2869822989e19b
FDA_0023_16K,FDA_0023,FDA,UNANSWERABLE,16K,16210,16440,230,128,131072,65360,False,llama_chat_v4,5d2869822989e19b
FDA_0023_32K,FDA_0023,FDA,UNANSWERABLE,32K,32396,32626,230,128,131072,49174,False,llama_chat_v4,5d2869822989e19b
FDA_0023_64K,FDA_0023,FDA,UNANSWERABLE,64K,64774,65004,230,128,131072,16796,False,llama_chat_v4,5d2869822989e19b
FDA_0023_82K,FDA_0023,FDA,UNANSWERABLE,82K,81545,81775,230,128,131072,25,True,llama_chat_v4,5d2869822989e19b
FDA_0024_4K,FDA_0024,FDA,UNANSWERABLE,4K,4051,4281,230,128,131072,77519,False,llama_chat_v4,5d2869822989e19b
FDA_0024_8K,FDA_0024,FDA,UNANSWERABLE,8K,8039,8269,230,128,131072,73531,False,llama_chat_v4,5d2869822989e19b
FDA_0024_16K,FDA_0024,FDA,UNANSWERABLE,16K,16176,16406,230,128,131072,65394,False,llama_chat_v4,5d2869822989e19b
FDA_0024_32K,FDA_0024,FDA,UNANSWERABLE,32K,32349,32579,230,128,131072,49221,False,llama_chat_v4,5d2869822989e19b
FDA_0024_64K,FDA_0024,FDA,UNANSWERABLE,64K,64845,65075,230,128,131072,16725,False,llama_chat_v4,5d2869822989e19b
FDA_0024_82K,FDA_0024,FDA,UNANSWERABLE,82K,81567,81797,230,128,131072,3,True,llama_chat_v4,5d2869822989e19b
FDA_0025_4K,FDA_0025,FDA,UNANSWERABLE,4K,4023,4253,230,128,131072,77547,False,llama_chat_v4,5d2869822989e19b
FDA_0025_8K,FDA_0025,FDA,UNANSWERABLE,8K,8100,8330,230,128,131072,73470,False,llama_chat_v4,5d2869822989e19b
FDA_0025_16K,FDA_0025,FDA,UNANSWERABLE,16K,16193,16423,230,128,131072,65377,False,llama_chat_v4,5d2869822989e19b
FDA_0025_32K,FDA_0025,FDA,UNANSWERABLE,32K,32370,32600,230,128,131072,49200,False,llama_chat_v4,5d2869822989e19b
FDA_0025_64K,FDA_0025,FDA,UNANSWERABLE,64K,64777,65007,230,128,131072,16793,False,llama_chat_v4,5d2869822989e19b
FDA_0025_82K,FDA_0025,FDA,UNANSWERABLE,82K,81500,81730,230,128,131072,70,True,llama_chat_v4,5d2869822989e19b
FDA_0026_4K,FDA_0026,FDA,DIRECT_RETRIEVAL,4K,4049,4292,243,128,131072,77508,False,llama_chat_v4,5d2869822989e19b
FDA_0026_8K,FDA_0026,FDA,DIRECT_RETRIEVAL,8K,8053,8296,243,128,131072,73504,False,llama_chat_v4,5d2869822989e19b
FDA_0026_16K,FDA_0026,FDA,DIRECT_RETRIEVAL,16K,16209,16452,243,128,131072,65348,False,llama_chat_v4,5d2869822989e19b
FDA_0026_32K,FDA_0026,FDA,DIRECT_RETRIEVAL,32K,32353,32596,243,128,131072,49204,False,llama_chat_v4,5d2869822989e19b
FDA_0026_64K,FDA_0026,FDA,DIRECT_RETRIEVAL,64K,64798,65041,243,128,131072,16759,False,llama_chat_v4,5d2869822989e19b
FDA_0026_82K,FDA_0026,FDA,DIRECT_RETRIEVAL,82K,81524,81767,243,128,131072,33,True,llama_chat_v4,5d2869822989e19b
FDA_0027_4K,FDA_0027,FDA,DIRECT_RETRIEVAL,4K,4015,4252,237,128,131072,77548,False,llama_chat_v4,5d2869822989e19b
FDA_0027_8K,FDA_0027,FDA,DIRECT_RETRIEVAL,8K,8059,8296,237,128,131072,73504,False,llama_chat_v4,5d2869822989e19b
FDA_0027_16K,FDA_0027,FDA,DIRECT_RETRIEVAL,16K,16202,16439,237,128,131072,65361,False,llama_chat_v4,5d2869822989e19b
FDA_0027_32K,FDA_0027,FDA,DIRECT_RETRIEVAL,32K,32393,32630,237,128,131072,49170,False,llama_chat_v4,5d2869822989e19b
FDA_0027_64K,FDA_0027,FDA,DIRECT_RETRIEVAL,64K,64794,65031,237,128,131072,16769,False,llama_chat_v4,5d2869822989e19b
FDA_0027_82K,FDA_0027,FDA,DIRECT_RETRIEVAL,82K,81490,81727,237,128,131072,73,True,llama_chat_v4,5d2869822989e19b
FDA_0028_4K,FDA_0028,FDA,DIRECT_RETRIEVAL,4K,4053,4294,241,128,131072,77506,False,llama_chat_v4,5d2869822989e19b
FDA_0028_8K,FDA_0028,FDA,DIRECT_RETRIEVAL,8K,8033,8274,241,128,131072,73526,False,llama_chat_v4,5d2869822989e19b
FDA_0028_16K,FDA_0028,FDA,DIRECT_RETRIEVAL,16K,16184,16425,241,128,131072,65375,False,llama_chat_v4,5d2869822989e19b
FDA_0028_32K,FDA_0028,FDA,DIRECT_RETRIEVAL,32K,32404,32645,241,128,131072,49155,False,llama_chat_v4,5d2869822989e19b
FDA_0028_64K,FDA_0028,FDA,DIRECT_RETRIEVAL,64K,64805,65046,241,128,131072,16754,False,llama_chat_v4,5d2869822989e19b
FDA_0028_82K,FDA_0028,FDA,DIRECT_RETRIEVAL,82K,81515,81756,241,128,131072,44,True,llama_chat_v4,5d2869822989e19b
FDA_0029_4K,FDA_0029,FDA,DIRECT_RETRIEVAL,4K,4031,4272,241,128,131072,77528,False,llama_chat_v4,5d2869822989e19b
FDA_0029_8K,FDA_0029,FDA,DIRECT_RETRIEVAL,8K,8074,8315,241,128,131072,73485,False,llama_chat_v4,5d2869822989e19b
FDA_0029_16K,FDA_0029,FDA,DIRECT_RETRIEVAL,16K,16209,16450,241,128,131072,65350,False,llama_chat_v4,5d2869822989e19b
FDA_0029_32K,FDA_0029,FDA,DIRECT_RETRIEVAL,32K,32412,32653,241,128,131072,49147,False,llama_chat_v4,5d2869822989e19b
FDA_0029_64K,FDA_0029,FDA,DIRECT_RETRIEVAL,64K,64830,65071,241,128,131072,16729,False,llama_chat_v4,5d2869822989e19b
FDA_0029_82K,FDA_0029,FDA,DIRECT_RETRIEVAL,82K,81535,81776,241,128,131072,24,True,llama_chat_v4,5d2869822989e19b
FDA_0030_4K,FDA_0030,FDA,DIRECT_RETRIEVAL,4K,4040,4274,234,128,131072,77526,False,llama_chat_v4,5d2869822989e19b
FDA_0030_8K,FDA_0030,FDA,DIRECT_RETRIEVAL,8K,8047,8281,234,128,131072,73519,False,llama_chat_v4,5d2869822989e19b
FDA_0030_16K,FDA_0030,FDA,DIRECT_RETRIEVAL,16K,16210,16444,234,128,131072,65356,False,llama_chat_v4,5d2869822989e19b
FDA_0030_32K,FDA_0030,FDA,DIRECT_RETRIEVAL,32K,32404,32638,234,128,131072,49162,False,llama_chat_v4,5d2869822989e19b
FDA_0030_64K,FDA_0030,FDA,DIRECT_RETRIEVAL,64K,64828,65062,234,128,131072,16738,False,llama_chat_v4,5d2869822989e19b
FDA_0030_82K,FDA_0030,FDA,DIRECT_RETRIEVAL,82K,81548,81782,234,128,131072,18,True,llama_chat_v4,5d2869822989e19b
FDA_0031_4K,FDA_0031,FDA,DIRECT_RETRIEVAL,4K,3997,4230,233,128,131072,77570,False,llama_chat_v4,5d2869822989e19b
FDA_0031_8K,FDA_0031,FDA,DIRECT_RETRIEVAL,8K,8083,8316,233,128,131072,73484,False,llama_chat_v4,5d2869822989e19b
FDA_0031_16K,FDA_0031,FDA,DIRECT_RETRIEVAL,16K,16159,16392,233,128,131072,65408,False,llama_chat_v4,5d2869822989e19b
FDA_0031_32K,FDA_0031,FDA,DIRECT_RETRIEVAL,32K,32419,32652,233,128,131072,49148,False,llama_chat_v4,5d2869822989e19b
FDA_0031_64K,FDA_0031,FDA,DIRECT_RETRIEVAL,64K,64797,65030,233,128,131072,16770,False,llama_chat_v4,5d2869822989e19b
FDA_0031_82K,FDA_0031,FDA,DIRECT_RETRIEVAL,82K,81465,81698,233,128,131072,102,True,llama_chat_v4,5d2869822989e19b
FDA_0032_4K,FDA_0032,FDA,DIRECT_RETRIEVAL,4K,4046,4284,238,128,131072,77516,False,llama_chat_v4,5d2869822989e19b
FDA_0032_8K,FDA_0032,FDA,DIRECT_RETRIEVAL,8K,8027,8265,238,128,131072,73535,False,llama_chat_v4,5d2869822989e19b
FDA_0032_16K,FDA_0032,FDA,DIRECT_RETRIEVAL,16K,16165,16403,238,128,131072,65397,False,llama_chat_v4,5d2869822989e19b
FDA_0032_32K,FDA_0032,FDA,DIRECT_RETRIEVAL,32K,32357,32595,238,128,131072,49205,False,llama_chat_v4,5d2869822989e19b
FDA_0032_64K,FDA_0032,FDA,DIRECT_RETRIEVAL,64K,64846,65084,238,128,131072,16716,False,llama_chat_v4,5d2869822989e19b
FDA_0032_82K,FDA_0032,FDA,DIRECT_RETRIEVAL,82K,81554,81792,238,128,131072,8,True,llama_chat_v4,5d2869822989e19b
FDA_0033_4K,FDA_0033,FDA,DIRECT_RETRIEVAL,4K,4053,4317,264,128,131072,77483,False,llama_chat_v4,5d2869822989e19b
FDA_0033_8K,FDA_0033,FDA,DIRECT_RETRIEVAL,8K,8065,8329,264,128,131072,73471,False,llama_chat_v4,5d2869822989e19b
FDA_0033_16K,FDA_0033,FDA,DIRECT_RETRIEVAL,16K,16211,16475,264,128,131072,65325,False,llama_chat_v4,5d2869822989e19b
FDA_0033_32K,FDA_0033,FDA,DIRECT_RETRIEVAL,32K,32376,32640,264,128,131072,49160,False,llama_chat_v4,5d2869822989e19b
FDA_0033_64K,FDA_0033,FDA,DIRECT_RETRIEVAL,64K,64846,65110,264,128,131072,16690,False,llama_chat_v4,5d2869822989e19b
FDA_0033_82K,FDA_0033,FDA,DIRECT_RETRIEVAL,82K,81525,81789,264,128,131072,11,True,llama_chat_v4,5d2869822989e19b
FDA_0034_4K,FDA_0034,FDA,DIRECT_RETRIEVAL,4K,4037,4271,234,128,131072,77529,False,llama_chat_v4,5d2869822989e19b
FDA_0034_8K,FDA_0034,FDA,DIRECT_RETRIEVAL,8K,8076,8310,234,128,131072,73490,False,llama_chat_v4,5d2869822989e19b
FDA_0034_16K,FDA_0034,FDA,DIRECT_RETRIEVAL,16K,16155,16389,234,128,131072,65411,False,llama_chat_v4,5d2869822989e19b
FDA_0034_32K,FDA_0034,FDA,DIRECT_RETRIEVAL,32K,32411,32645,234,128,131072,49155,False,llama_chat_v4,5d2869822989e19b
FDA_0034_64K,FDA_0034,FDA,DIRECT_RETRIEVAL,64K,64818,65052,234,128,131072,16748,False,llama_chat_v4,5d2869822989e19b
FDA_0034_82K,FDA_0034,FDA,DIRECT_RETRIEVAL,82K,81531,81765,234,128,131072,35,True,llama_chat_v4,5d2869822989e19b
FDA_0035_4K,FDA_0035,FDA,DIRECT_RETRIEVAL,4K,4026,4261,235,128,131072,77539,False,llama_chat_v4,5d2869822989e19b
FDA_0035_8K,FDA_0035,FDA,DIRECT_RETRIEVAL,8K,8037,8272,235,128,131072,73528,False,llama_chat_v4,5d2869822989e19b
FDA_0035_16K,FDA_0035,FDA,DIRECT_RETRIEVAL,16K,16210,16445,235,128,131072,65355,False,llama_chat_v4,5d2869822989e19b
FDA_0035_32K,FDA_0035,FDA,DIRECT_RETRIEVAL,32K,32422,32657,235,128,131072,49143,False,llama_chat_v4,5d2869822989e19b
FDA_0035_64K,FDA_0035,FDA,DIRECT_RETRIEVAL,64K,64833,65068,235,128,131072,16732,False,llama_chat_v4,5d2869822989e19b
FDA_0035_82K,FDA_0035,FDA,DIRECT_RETRIEVAL,82K,81549,81784,235,128,131072,16,True,llama_chat_v4,5d2869822989e19b
FDA_0036_4K,FDA_0036,FDA,DIRECT_RETRIEVAL,4K,4050,4284,234,128,131072,77516,False,llama_chat_v4,5d2869822989e19b
FDA_0036_8K,FDA_0036,FDA,DIRECT_RETRIEVAL,8K,8094,8328,234,128,131072,73472,False,llama_chat_v4,5d2869822989e19b
FDA_0036_16K,FDA_0036,FDA,DIRECT_RETRIEVAL,16K,16185,16419,234,128,131072,65381,False,llama_chat_v4,5d2869822989e19b
FDA_0036_32K,FDA_0036,FDA,DIRECT_RETRIEVAL,32K,32420,32654,234,128,131072,49146,False,llama_chat_v4,5d2869822989e19b
FDA_0036_64K,FDA_0036,FDA,DIRECT_RETRIEVAL,64K,64797,65031,234,128,131072,16769,False,llama_chat_v4,5d2869822989e19b
FDA_0036_82K,FDA_0036,FDA,DIRECT_RETRIEVAL,82K,81475,81709,234,128,131072,91,True,llama_chat_v4,5d2869822989e19b
FDA_0037_4K,FDA_0037,FDA,DIRECT_RETRIEVAL,4K,4024,4267,243,128,131072,77533,False,llama_chat_v4,5d2869822989e19b
FDA_0037_8K,FDA_0037,FDA,DIRECT_RETRIEVAL,8K,8030,8273,243,128,131072,73527,False,llama_chat_v4,5d2869822989e19b
FDA_0037_16K,FDA_0037,FDA,DIRECT_RETRIEVAL,16K,16186,16429,243,128,131072,65371,False,llama_chat_v4,5d2869822989e19b
FDA_0037_32K,FDA_0037,FDA,DIRECT_RETRIEVAL,32K,32404,32647,243,128,131072,49153,False,llama_chat_v4,5d2869822989e19b
FDA_0037_64K,FDA_0037,FDA,DIRECT_RETRIEVAL,64K,64844,65087,243,128,131072,16713,False,llama_chat_v4,5d2869822989e19b
FDA_0037_82K,FDA_0037,FDA,DIRECT_RETRIEVAL,82K,81538,81781,243,128,131072,19,True,llama_chat_v4,5d2869822989e19b
FDA_0038_4K,FDA_0038,FDA,DIRECT_RETRIEVAL,4K,4018,4276,258,128,131072,77524,False,llama_chat_v4,5d2869822989e19b
FDA_0038_8K,FDA_0038,FDA,DIRECT_RETRIEVAL,8K,8061,8319,258,128,131072,73481,False,llama_chat_v4,5d2869822989e19b
