model,model_label,instance_id,question_family_id,context_length_label,domain,question_type,answer_correct,accurate,inaccurate,input_tokens,context_log2
llama32_3b,Llama-3.2-3B-Instruct,SEC_0017_8K,SEC_0017,8K,SEC,TEMPORAL_VERSION,True,1,0,8373,13.031528909787223
llama32_3b,Llama-3.2-3B-Instruct,SEC_0015_16K,SEC_0015,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16464,14.007027266893969
llama32_3b,Llama-3.2-3B-Instruct,FDA_0050_4K,FDA_0050,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4258,12.055960234452295
llama32_3b,Llama-3.2-3B-Instruct,FDA_0108_4K,FDA_0108,4K,FDA,UNANSWERABLE,False,0,1,4224,12.044394119358454
llama32_3b,Llama-3.2-3B-Instruct,CT_0101_8K,CT_0101,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,8396,13.035486451292154
llama32_3b,Llama-3.2-3B-Instruct,FDA_0038_82K,FDA_0038,82K,FDA,DIRECT_RETRIEVAL,True,1,0,81733,16.318631068984224
llama32_3b,Llama-3.2-3B-Instruct,FRED_0002_16K,FRED_0002,16K,FRED,DIRECT_RETRIEVAL,True,1,0,16408,14.002111776479852
llama32_3b,Llama-3.2-3B-Instruct,SEC_0063_4K,SEC_0063,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4227,12.045418397030792
llama32_3b,Llama-3.2-3B-Instruct,FRED_0050_4K,FRED_0050,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4307,12.072467608241858
llama32_3b,Llama-3.2-3B-Instruct,SEC_0028_8K,SEC_0028,8K,SEC,DIRECT_RETRIEVAL,False,0,1,8278,13.015066533230291
llama32_3b,Llama-3.2-3B-Instruct,CT_0033_64K,CT_0033,64K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,65163,15.991765404307479
llama32_3b,Llama-3.2-3B-Instruct,FDA_0099_16K,FDA_0099,16K,FDA,ENTITY_UNIT_BINDING,True,1,0,16415,14.002727129460343
llama32_3b,Llama-3.2-3B-Instruct,FRED_0020_32K,FRED_0020,32K,FRED,TEMPORAL_VERSION,False,0,1,32592,14.992230264965889
llama32_3b,Llama-3.2-3B-Instruct,FDA_0081_82K,FDA_0081,82K,FDA,TEMPORAL_VERSION,True,1,0,81745,16.318842869232842
llama32_3b,Llama-3.2-3B-Instruct,FDA_0053_64K,FDA_0053,64K,FDA,RETRIEVAL_CALCULATION,False,0,1,65069,15.98968276167903
llama32_3b,Llama-3.2-3B-Instruct,CT_0059_82K,CT_0059,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,81777,16.31940751792718
llama32_3b,Llama-3.2-3B-Instruct,FRED_0116_82K,FRED_0116,82K,FRED,UNANSWERABLE,False,0,1,81798,16.319777948567868
llama32_3b,Llama-3.2-3B-Instruct,CT_0096_32K,CT_0096,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,32707,14.99731181602272
llama32_3b,Llama-3.2-3B-Instruct,FRED_0092_32K,FRED_0092,32K,FRED,ENTITY_UNIT_BINDING,True,1,0,32649,14.994751183966342
llama32_3b,Llama-3.2-3B-Instruct,FDA_0022_82K,FDA_0022,82K,FDA,UNANSWERABLE,False,0,1,81785,16.31954864557708
llama32_3b,Llama-3.2-3B-Instruct,SEC_0015_32K,SEC_0015,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,32796,15.001232245244363
llama32_3b,Llama-3.2-3B-Instruct,SEC_0108_82K,SEC_0108,82K,SEC,UNANSWERABLE,False,0,1,81730,16.318578114063257
llama32_3b,Llama-3.2-3B-Instruct,FDA_0037_16K,FDA_0037,16K,FDA,DIRECT_RETRIEVAL,False,0,1,16429,14.003957048580775
llama32_3b,Llama-3.2-3B-Instruct,SEC_0081_82K,SEC_0081,82K,SEC,TEMPORAL_VERSION,True,1,0,81796,16.319742673556778
llama32_3b,Llama-3.2-3B-Instruct,FRED_0072_16K,FRED_0072,16K,FRED,RETRIEVAL_CALCULATION,False,0,1,16409,14.00219970011951
llama32_3b,Llama-3.2-3B-Instruct,SEC_0080_32K,SEC_0080,32K,SEC,TEMPORAL_VERSION,True,1,0,32776,15.0003521774803
llama32_3b,Llama-3.2-3B-Instruct,FRED_0020_64K,FRED_0020,64K,FRED,TEMPORAL_VERSION,False,0,1,65000,15.988152097690541
llama32_3b,Llama-3.2-3B-Instruct,FRED_0067_32K,FRED_0067,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,32590,14.992141731625926
llama32_3b,Llama-3.2-3B-Instruct,CT_0050_64K,CT_0050,64K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,65156,15.991610417462953
llama32_3b,Llama-3.2-3B-Instruct,CT_0115_82K,CT_0115,82K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,81727,16.318525157198476
llama32_3b,Llama-3.2-3B-Instruct,CT_0113_82K,CT_0113,82K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,81799,16.319795585749976
llama32_3b,Llama-3.2-3B-Instruct,SEC_0125_64K,SEC_0125,64K,SEC,UNANSWERABLE,False,0,1,65290,15.994574421011988
llama32_3b,Llama-3.2-3B-Instruct,CT_0059_16K,CT_0059,16K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,16461,14.00676436119103
llama32_3b,Llama-3.2-3B-Instruct,FRED_0081_32K,FRED_0081,32K,FRED,TEMPORAL_VERSION,False,0,1,32606,14.99284984626847
llama32_3b,Llama-3.2-3B-Instruct,FDA_0015_4K,FDA_0015,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4295,12.068442416025826
llama32_3b,Llama-3.2-3B-Instruct,FDA_0097_8K,FDA_0097,8K,FDA,ENTITY_UNIT_BINDING,False,0,1,8281,13.015589280397393
llama32_3b,Llama-3.2-3B-Instruct,SEC_0003_82K,SEC_0003,82K,SEC,DIRECT_RETRIEVAL,False,0,1,81785,16.31954864557708
llama32_3b,Llama-3.2-3B-Instruct,FRED_0097_32K,FRED_0097,32K,FRED,ENTITY_UNIT_BINDING,False,0,1,32609,14.992982579079195
llama32_3b,Llama-3.2-3B-Instruct,SEC_0087_82K,SEC_0087,82K,SEC,TEMPORAL_VERSION,False,0,1,81755,16.319019345690663
llama32_3b,Llama-3.2-3B-Instruct,FRED_0084_82K,FRED_0084,82K,FRED,TEMPORAL_VERSION,False,0,1,81744,16.3188252203997
llama32_3b,Llama-3.2-3B-Instruct,SEC_0001_8K,SEC_0001,8K,SEC,DIRECT_RETRIEVAL,True,1,0,8323,13.02288792180326
llama32_3b,Llama-3.2-3B-Instruct,FRED_0016_32K,FRED_0016,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,32624,14.993646060016596
llama32_3b,Llama-3.2-3B-Instruct,FRED_0055_64K,FRED_0055,64K,FRED,RETRIEVAL_CALCULATION,False,0,1,64973,15.987552699866926
llama32_3b,Llama-3.2-3B-Instruct,FDA_0106_32K,FDA_0106,32K,FDA,UNANSWERABLE,False,0,1,32588,14.992053192852639
llama32_3b,Llama-3.2-3B-Instruct,SEC_0102_64K,SEC_0102,64K,SEC,ENTITY_UNIT_BINDING,False,0,1,65224,15.993115299679177
llama32_3b,Llama-3.2-3B-Instruct,FRED_0024_8K,FRED_0024,8K,FRED,UNANSWERABLE,True,1,0,8278,13.015066533230291
llama32_3b,Llama-3.2-3B-Instruct,CT_0088_64K,CT_0088,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,65162,15.991743264349054
llama32_3b,Llama-3.2-3B-Instruct,SEC_0057_64K,SEC_0057,64K,SEC,RETRIEVAL_CALCULATION,False,0,1,65294,15.99466280519635
llama32_3b,Llama-3.2-3B-Instruct,CT_0055_64K,CT_0055,64K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,65099,15.990347761556004
llama32_3b,Llama-3.2-3B-Instruct,SEC_0078_16K,SEC_0078,16K,SEC,TEMPORAL_VERSION,False,0,1,16491,14.009391264758918
llama32_3b,Llama-3.2-3B-Instruct,SEC_0024_64K,SEC_0024,64K,SEC,UNANSWERABLE,False,0,1,65301,15.994817464491053
llama32_3b,Llama-3.2-3B-Instruct,SEC_0020_82K,SEC_0020,82K,SEC,TEMPORAL_VERSION,False,0,1,81732,16.31861341755987
llama32_3b,Llama-3.2-3B-Instruct,FDA_0091_82K,FDA_0091,82K,FDA,ENTITY_UNIT_BINDING,True,1,0,81764,16.319178156047638
llama32_3b,Llama-3.2-3B-Instruct,FRED_0112_8K,FRED_0112,8K,FRED,UNANSWERABLE,True,1,0,8309,13.020459141699511
llama32_3b,Llama-3.2-3B-Instruct,SEC_0012_82K,SEC_0012,82K,SEC,RETRIEVAL_CALCULATION,False,0,1,81716,16.318330965394928
llama32_3b,Llama-3.2-3B-Instruct,FDA_0059_8K,FDA_0059,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8314,13.021327032624372
llama32_3b,Llama-3.2-3B-Instruct,CT_0034_8K,CT_0034,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8289,13.016982347533649
llama32_3b,Llama-3.2-3B-Instruct,SEC_0012_32K,SEC_0012,32K,SEC,RETRIEVAL_CALCULATION,False,0,1,32743,14.998898890941275
llama32_3b,Llama-3.2-3B-Instruct,FRED_0037_82K,FRED_0037,82K,FRED,DIRECT_RETRIEVAL,False,0,1,81776,16.31938987600021
llama32_3b,Llama-3.2-3B-Instruct,SEC_0049_4K,SEC_0049,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4265,12.058330026205653
llama32_3b,Llama-3.2-3B-Instruct,FDA_0109_32K,FDA_0109,32K,FDA,UNANSWERABLE,False,0,1,32599,14.992540088877933
llama32_3b,Llama-3.2-3B-Instruct,CT_0020_64K,CT_0020,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,65188,15.99231879287319
llama32_3b,Llama-3.2-3B-Instruct,FDA_0115_4K,FDA_0115,4K,FDA,UNANSWERABLE,False,0,1,4237,12.04882741336389
llama32_3b,Llama-3.2-3B-Instruct,FDA_0015_64K,FDA_0015,64K,FDA,RETRIEVAL_CALCULATION,False,0,1,65111,15.990613675702992
llama32_3b,Llama-3.2-3B-Instruct,CT_0060_32K,CT_0060,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,32720,14.997885127829111
llama32_3b,Llama-3.2-3B-Instruct,SEC_0099_32K,SEC_0099,32K,SEC,ENTITY_UNIT_BINDING,False,0,1,32690,14.996561756654629
llama32_3b,Llama-3.2-3B-Instruct,FDA_0013_4K,FDA_0013,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4231,12.04678297035635
llama32_3b,Llama-3.2-3B-Instruct,SEC_0066_4K,SEC_0066,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4309,12.073137383110383
llama32_3b,Llama-3.2-3B-Instruct,FDA_0087_4K,FDA_0087,4K,FDA,TEMPORAL_VERSION,True,1,0,4273,12.061033601681112
llama32_3b,Llama-3.2-3B-Instruct,CT_0112_8K,CT_0112,8K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,8277,13.01489224207443
llama32_3b,Llama-3.2-3B-Instruct,FRED_0101_16K,FRED_0101,16K,FRED,ENTITY_UNIT_BINDING,True,1,0,16441,14.005010431073003
llama32_3b,Llama-3.2-3B-Instruct,CT_0084_64K,CT_0084,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,False,0,1,65178,15.99209746291849
llama32_3b,Llama-3.2-3B-Instruct,CT_0046_64K,CT_0046,64K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,65141,15.991278246719054
llama32_3b,Llama-3.2-3B-Instruct,CT_0033_8K,CT_0033,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8309,13.020459141699511
llama32_3b,Llama-3.2-3B-Instruct,FDA_0062_64K,FDA_0062,64K,FDA,RETRIEVAL_CALCULATION,False,0,1,65134,15.991123207528172
llama32_3b,Llama-3.2-3B-Instruct,SEC_0087_32K,SEC_0087,32K,SEC,TEMPORAL_VERSION,False,0,1,32717,14.997752845324543
llama32_3b,Llama-3.2-3B-Instruct,SEC_0087_16K,SEC_0087,16K,SEC,TEMPORAL_VERSION,True,1,0,16542,14.013846052731347
llama32_3b,Llama-3.2-3B-Instruct,FRED_0026_82K,FRED_0026,82K,FRED,DIRECT_RETRIEVAL,True,1,0,81757,16.319054638391897
llama32_3b,Llama-3.2-3B-Instruct,CT_0092_8K,CT_0092,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8359,13.02911464546904
llama32_3b,Llama-3.2-3B-Instruct,FDA_0094_4K,FDA_0094,4K,FDA,ENTITY_UNIT_BINDING,True,1,0,4297,12.069114061773938
llama32_3b,Llama-3.2-3B-Instruct,FRED_0014_32K,FRED_0014,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,32634,14.99408821118647
llama32_3b,Llama-3.2-3B-Instruct,FDA_0001_64K,FDA_0001,64K,FDA,DIRECT_RETRIEVAL,True,1,0,65077,15.989860124953223
llama32_3b,Llama-3.2-3B-Instruct,CT_0120_32K,CT_0120,32K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,32654,14.994972107207802
llama32_3b,Llama-3.2-3B-Instruct,FRED_0117_32K,FRED_0117,32K,FRED,UNANSWERABLE,True,1,0,32573,14.991388978798355
llama32_3b,Llama-3.2-3B-Instruct,FRED_0026_4K,FRED_0026,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4288,12.066089190457772
llama32_3b,Llama-3.2-3B-Instruct,FRED_0038_82K,FRED_0038,82K,FRED,DIRECT_RETRIEVAL,False,0,1,81789,16.319619204225333
llama32_3b,Llama-3.2-3B-Instruct,FDA_0047_16K,FDA_0047,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16383,13.99991194219542
llama32_3b,Llama-3.2-3B-Instruct,SEC_0059_16K,SEC_0059,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16469,14.007465336627055
llama32_3b,Llama-3.2-3B-Instruct,FDA_0009_64K,FDA_0009,64K,FDA,ENTITY_UNIT_BINDING,False,0,1,65104,15.99045856507371
llama32_3b,Llama-3.2-3B-Instruct,FRED_0125_32K,FRED_0125,32K,FRED,UNANSWERABLE,False,0,1,32607,14.9928940918956
llama32_3b,Llama-3.2-3B-Instruct,SEC_0103_4K,SEC_0103,4K,SEC,ENTITY_UNIT_BINDING,False,0,1,4301,12.07045641594465
llama32_3b,Llama-3.2-3B-Instruct,SEC_0118_4K,SEC_0118,4K,SEC,UNANSWERABLE,True,1,0,4301,12.07045641594465
llama32_3b,Llama-3.2-3B-Instruct,CT_0105_16K,CT_0105,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16504,14.010528105886484
llama32_3b,Llama-3.2-3B-Instruct,CT_0095_16K,CT_0095,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16516,14.011576703176177
llama32_3b,Llama-3.2-3B-Instruct,CT_0035_4K,CT_0035,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4275,12.061708704660623
llama32_3b,Llama-3.2-3B-Instruct,FDA_0049_32K,FDA_0049,32K,FDA,RETRIEVAL_CALCULATION,False,0,1,32650,14.994795371321155
llama32_3b,Llama-3.2-3B-Instruct,FDA_0065_4K,FDA_0065,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4290,12.066761932386909
llama32_3b,Llama-3.2-3B-Instruct,CT_0120_16K,CT_0120,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16430,14.004044859837437
llama32_3b,Llama-3.2-3B-Instruct,FDA_0082_64K,FDA_0082,64K,FDA,TEMPORAL_VERSION,True,1,0,65072,15.989749275462133
llama32_3b,Llama-3.2-3B-Instruct,FDA_0026_8K,FDA_0026,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8296,13.018200178813226
llama32_3b,Llama-3.2-3B-Instruct,CT_0104_16K,CT_0104,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16495,14.009741157452293
llama32_3b,Llama-3.2-3B-Instruct,CT_0088_4K,CT_0088,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4243,12.050868963290736
llama32_3b,Llama-3.2-3B-Instruct,FRED_0111_64K,FRED_0111,64K,FRED,UNANSWERABLE,False,0,1,65002,15.988196487624267
llama32_3b,Llama-3.2-3B-Instruct,SEC_0005_32K,SEC_0005,32K,SEC,DIRECT_RETRIEVAL,False,0,1,32687,14.996429352747269
llama32_3b,Llama-3.2-3B-Instruct,FDA_0006_64K,FDA_0006,64K,FDA,ENTITY_UNIT_BINDING,True,1,0,65066,15.989616244829243
llama32_3b,Llama-3.2-3B-Instruct,SEC_0028_32K,SEC_0028,32K,SEC,DIRECT_RETRIEVAL,False,0,1,32786,15.000792278469312
llama32_3b,Llama-3.2-3B-Instruct,FDA_0016_8K,FDA_0016,8K,FDA,RETRIEVAL_CALCULATION,False,0,1,8361,13.029459787824965
llama32_3b,Llama-3.2-3B-Instruct,CT_0117_16K,CT_0117,16K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,16452,14.005975356500382
llama32_3b,Llama-3.2-3B-Instruct,CT_0020_4K,CT_0020,4K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,4296,12.068778277985412
llama32_3b,Llama-3.2-3B-Instruct,SEC_0005_4K,SEC_0005,4K,SEC,DIRECT_RETRIEVAL,False,0,1,4216,12.041659151637214
llama32_3b,Llama-3.2-3B-Instruct,CT_0005_82K,CT_0005,82K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,81743,16.31880757135065
llama32_3b,Llama-3.2-3B-Instruct,FRED_0101_82K,FRED_0101,82K,FRED,ENTITY_UNIT_BINDING,True,1,0,81763,16.319160511315687
llama32_3b,Llama-3.2-3B-Instruct,CT_0106_32K,CT_0106,32K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,32724,14.99806148563642
llama32_3b,Llama-3.2-3B-Instruct,CT_0048_8K,CT_0048,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8293,13.017678376996377
llama32_3b,Llama-3.2-3B-Instruct,SEC_0083_82K,SEC_0083,82K,SEC,TEMPORAL_VERSION,False,0,1,81715,16.318313310298393
llama32_3b,Llama-3.2-3B-Instruct,FRED_0043_4K,FRED_0043,4K,FRED,DIRECT_RETRIEVAL,True,1,0,4262,12.057314877782703
llama32_3b,Llama-3.2-3B-Instruct,CT_0092_82K,CT_0092,82K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,81749,16.31891346240647
llama32_3b,Llama-3.2-3B-Instruct,FDA_0026_64K,FDA_0026,64K,FDA,DIRECT_RETRIEVAL,True,1,0,65041,15.989061818449938
llama32_3b,Llama-3.2-3B-Instruct,CT_0120_64K,CT_0120,64K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,65099,15.990347761556004
llama32_3b,Llama-3.2-3B-Instruct,FDA_0055_64K,FDA_0055,64K,FDA,RETRIEVAL_CALCULATION,True,1,0,65053,15.989327969702721
llama32_3b,Llama-3.2-3B-Instruct,FRED_0001_16K,FRED_0001,16K,FRED,DIRECT_RETRIEVAL,True,1,0,16425,14.003605750097055
llama32_3b,Llama-3.2-3B-Instruct,FRED_0011_64K,FRED_0011,64K,FRED,RETRIEVAL_CALCULATION,False,0,1,65075,15.989815786178838
llama32_3b,Llama-3.2-3B-Instruct,FDA_0111_4K,FDA_0111,4K,FDA,UNANSWERABLE,False,0,1,4283,12.064405961891042
llama32_3b,Llama-3.2-3B-Instruct,CT_0056_82K,CT_0056,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,81720,16.318401583620588
llama32_3b,Llama-3.2-3B-Instruct,FRED_0002_32K,FRED_0002,32K,FRED,DIRECT_RETRIEVAL,False,0,1,32551,14.99041424468783
llama32_3b,Llama-3.2-3B-Instruct,FRED_0070_8K,FRED_0070,8K,FRED,RETRIEVAL_CALCULATION,False,0,1,8381,13.032906677628251
llama32_3b,Llama-3.2-3B-Instruct,FRED_0014_4K,FRED_0014,4K,FRED,RETRIEVAL_CALCULATION,False,0,1,4284,12.064742764750257
llama32_3b,Llama-3.2-3B-Instruct,FDA_0064_64K,FDA_0064,64K,FDA,RETRIEVAL_CALCULATION,False,0,1,65126,15.99094599947748
llama32_3b,Llama-3.2-3B-Instruct,FRED_0120_8K,FRED_0120,8K,FRED,UNANSWERABLE,True,1,0,8325,13.023234556845987
llama32_3b,Llama-3.2-3B-Instruct,CT_0005_4K,CT_0005,4K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,4223,12.044052531801302
llama32_3b,Llama-3.2-3B-Instruct,FRED_0034_64K,FRED_0034,64K,FRED,DIRECT_RETRIEVAL,True,1,0,64902,15.985975316103966
llama32_3b,Llama-3.2-3B-Instruct,SEC_0017_16K,SEC_0017,16K,SEC,TEMPORAL_VERSION,False,0,1,16509,14.010965114050517
llama32_3b,Llama-3.2-3B-Instruct,FDA_0075_4K,FDA_0075,4K,FDA,RETRIEVAL_CALCULATION,False,0,1,4297,12.069114061773938
llama32_3b,Llama-3.2-3B-Instruct,CT_0008_82K,CT_0008,82K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,81697,16.317995481609668
llama32_3b,Llama-3.2-3B-Instruct,FRED_0092_8K,FRED_0092,8K,FRED,ENTITY_UNIT_BINDING,True,1,0,8349,13.027387694052763
llama32_3b,Llama-3.2-3B-Instruct,FRED_0111_4K,FRED_0111,4K,FRED,UNANSWERABLE,True,1,0,4284,12.064742764750257
llama32_3b,Llama-3.2-3B-Instruct,SEC_0054_8K,SEC_0054,8K,SEC,RETRIEVAL_CALCULATION,False,0,1,8406,13.037203741151973
llama32_3b,Llama-3.2-3B-Instruct,CT_0029_16K,CT_0029,16K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,16454,14.00615072817031
llama32_3b,Llama-3.2-3B-Instruct,SEC_0091_32K,SEC_0091,32K,SEC,TEMPORAL_VERSION,False,0,1,32800,15.001408194392809
llama32_3b,Llama-3.2-3B-Instruct,SEC_0058_4K,SEC_0058,4K,SEC,RETRIEVAL_CALCULATION,False,0,1,4333,12.08115052127187
llama32_3b,Llama-3.2-3B-Instruct,FRED_0087_4K,FRED_0087,4K,FRED,TEMPORAL_VERSION,True,1,0,4318,12.076147528022505
llama32_3b,Llama-3.2-3B-Instruct,FDA_0025_32K,FDA_0025,32K,FDA,UNANSWERABLE,False,0,1,32600,14.992584344005802
llama32_3b,Llama-3.2-3B-Instruct,FRED_0015_32K,FRED_0015,32K,FRED,RETRIEVAL_CALCULATION,False,0,1,32621,14.993513388237128
llama32_3b,Llama-3.2-3B-Instruct,FRED_0079_4K,FRED_0079,4K,FRED,TEMPORAL_VERSION,True,1,0,4278,12.062720767165045
llama32_3b,Llama-3.2-3B-Instruct,FDA_0095_82K,FDA_0095,82K,FDA,ENTITY_UNIT_BINDING,False,0,1,81799,16.319795585749976
llama32_3b,Llama-3.2-3B-Instruct,CT_0017_32K,CT_0017,32K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,32644,14.99453022688921
llama32_3b,Llama-3.2-3B-Instruct,SEC_0080_8K,SEC_0080,8K,SEC,TEMPORAL_VERSION,True,1,0,8326,13.023407843140218
llama32_3b,Llama-3.2-3B-Instruct,SEC_0005_16K,SEC_0005,16K,SEC,DIRECT_RETRIEVAL,False,0,1,16502,14.010353265549254
llama32_3b,Llama-3.2-3B-Instruct,CT_0103_8K,CT_0103,8K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,8390,13.034455095327186
llama32_3b,Llama-3.2-3B-Instruct,FDA_0034_4K,FDA_0034,4K,FDA,DIRECT_RETRIEVAL,True,1,0,4271,12.060358182642142
llama32_3b,Llama-3.2-3B-Instruct,SEC_0033_4K,SEC_0033,4K,SEC,DIRECT_RETRIEVAL,False,0,1,4286,12.065416134676548
llama32_3b,Llama-3.2-3B-Instruct,FDA_0032_32K,FDA_0032,32K,FDA,DIRECT_RETRIEVAL,True,1,0,32595,14.992363054789802
llama32_3b,Llama-3.2-3B-Instruct,CT_0047_8K,CT_0047,8K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,8304,13.019590728357882
llama32_3b,Llama-3.2-3B-Instruct,SEC_0080_4K,SEC_0080,4K,SEC,TEMPORAL_VERSION,True,1,0,4303,12.07112712494831
llama32_3b,Llama-3.2-3B-Instruct,FRED_0058_82K,FRED_0058,82K,FRED,RETRIEVAL_CALCULATION,False,0,1,81762,16.31914286636793
llama32_3b,Llama-3.2-3B-Instruct,FDA_0017_32K,FDA_0017,32K,FDA,RETRIEVAL_CALCULATION,False,0,1,32679,14.99607621624252
llama32_3b,Llama-3.2-3B-Instruct,FDA_0016_82K,FDA_0016,82K,FDA,RETRIEVAL_CALCULATION,False,0,1,81794,16.319707397683167
llama32_3b,Llama-3.2-3B-Instruct,FDA_0011_32K,FDA_0011,32K,FDA,RETRIEVAL_CALCULATION,True,1,0,32574,14.99143326925044
llama32_3b,Llama-3.2-3B-Instruct,CT_0018_16K,CT_0018,16K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,16457,14.006413745710626
llama32_3b,Llama-3.2-3B-Instruct,SEC_0065_16K,SEC_0065,16K,SEC,RETRIEVAL_CALCULATION,False,0,1,16535,14.013235425078477
llama32_3b,Llama-3.2-3B-Instruct,SEC_0089_4K,SEC_0089,4K,SEC,TEMPORAL_VERSION,False,0,1,4255,12.054943416573325
llama32_3b,Llama-3.2-3B-Instruct,CT_0032_8K,CT_0032,8K,CLINICAL_TRIALS,DIRECT_RETRIEVAL,True,1,0,8327,13.023581108623029
llama32_3b,Llama-3.2-3B-Instruct,FRED_0050_16K,FRED_0050,16K,FRED,RETRIEVAL_CALCULATION,True,1,0,16402,14.00158412208535
llama32_3b,Llama-3.2-3B-Instruct,FDA_0059_16K,FDA_0059,16K,FDA,RETRIEVAL_CALCULATION,False,0,1,16382,13.999823879015725
llama32_3b,Llama-3.2-3B-Instruct,FDA_0023_82K,FDA_0023,82K,FDA,UNANSWERABLE,False,0,1,81775,16.319372233857504
llama32_3b,Llama-3.2-3B-Instruct,FRED_0059_64K,FRED_0059,64K,FRED,RETRIEVAL_CALCULATION,False,0,1,65033,15.988884356999662
llama32_3b,Llama-3.2-3B-Instruct,CT_0051_32K,CT_0051,32K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,32648,14.9947069952581
llama32_3b,Llama-3.2-3B-Instruct,CT_0054_82K,CT_0054,82K,CLINICAL_TRIALS,RETRIEVAL_CALCULATION,False,0,1,81790,16.319636843348214
llama32_3b,Llama-3.2-3B-Instruct,FDA_0078_8K,FDA_0078,8K,FDA,TEMPORAL_VERSION,True,1,0,8275,13.014543596581943
llama32_3b,Llama-3.2-3B-Instruct,FDA_0036_8K,FDA_0036,8K,FDA,DIRECT_RETRIEVAL,True,1,0,8328,13.023754353299417
llama32_3b,Llama-3.2-3B-Instruct,SEC_0007_64K,SEC_0007,64K,SEC,ENTITY_UNIT_BINDING,True,1,0,65314,15.995104644915866
llama32_3b,Llama-3.2-3B-Instruct,CT_0123_64K,CT_0123,64K,CLINICAL_TRIALS,UNANSWERABLE,False,0,1,65126,15.99094599947748
llama32_3b,Llama-3.2-3B-Instruct,CT_0017_64K,CT_0017,64K,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,True,1,0,65126,15.99094599947748
