instance_id,question_family_id,domain,question_type,context_length_label,status,input_tokens,generated_tokens_count,generation_latency_seconds,peak_allocated_vram_bytes,peak_reserved_vram_bytes,usable_answer_output,hit_max_new_tokens_128,degenerate_output,malformed_output_pattern
CT_0100_16K,CT_0100,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,SUCCESS,16495,8,1.2115863058716059,9551720960,23746052096,True,False,False,usable_answer_line
CT_0100_32K,CT_0100,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,SUCCESS,32735,8,2.8360099708661437,12621099520,23746052096,True,False,False,usable_answer_line
CT_0100_4K,CT_0100,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,SUCCESS,4311,8,0.31062317825853825,7251169280,23746052096,True,False,False,usable_answer_line
CT_0100_64K,CT_0100,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,SUCCESS,65186,8,7.833059215918183,18752093696,23746052096,True,False,False,usable_answer_line
CT_0100_82K,CT_0100,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,82K,SUCCESS,81704,7,11.200572446919978,21873334784,23746052096,True,False,False,usable_answer_line
CT_0100_8K,CT_0100,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,SUCCESS,8355,8,0.5944015514105558,8013308416,23746052096,True,False,False,usable_answer_line
CT_0101_16K,CT_0101,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,SUCCESS,16501,7,1.194531581364572,9552756224,23746052096,True,False,False,usable_answer_line
CT_0101_32K,CT_0101,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,SUCCESS,32737,7,2.814035185612738,12621420032,23746052096,True,False,False,usable_answer_line
CT_0101_4K,CT_0101,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,SUCCESS,4340,7,0.3073220532387495,7256230400,23746052096,True,False,False,usable_answer_line
CT_0101_64K,CT_0101,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,SUCCESS,65206,7,7.795319776982069,18755872256,23746052096,True,False,False,usable_answer_line
CT_0101_82K,CT_0101,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,82K,SUCCESS,81748,7,11.191447852179408,21882370560,23746052096,True,False,False,usable_answer_line
CT_0101_8K,CT_0101,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,SUCCESS,8396,8,0.6035668468102813,8021056000,23746052096,True,False,False,usable_answer_line
CT_0102_16K,CT_0102,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,SUCCESS,16506,7,1.1969011444598436,9553618432,23746052096,True,False,False,usable_answer_line
CT_0102_32K,CT_0102,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,SUCCESS,32728,7,2.812868651933968,12619977216,23746052096,True,False,False,usable_answer_line
CT_0102_4K,CT_0102,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,SUCCESS,4324,7,0.3057199837639928,7253240320,23746052096,True,False,False,usable_answer_line
CT_0102_64K,CT_0102,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,SUCCESS,65226,7,7.847334965132177,18767615488,23704109056,True,False,False,usable_answer_line
CT_0102_82K,CT_0102,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,82K,SUCCESS,81757,7,11.20279083866626,21889658368,23725080576,True,False,False,usable_answer_line
CT_0102_8K,CT_0102,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,SUCCESS,8388,7,0.5829187035560608,8019544576,23746052096,True,False,False,usable_answer_line
CT_0103_16K,CT_0103,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,SUCCESS,16505,8,1.2129794610664248,9553446400,23746052096,True,False,False,usable_answer_line
CT_0103_32K,CT_0103,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,SUCCESS,32716,7,2.811711977235973,12618086912,23746052096,True,False,False,usable_answer_line
CT_0103_4K,CT_0103,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,SUCCESS,4308,8,0.31884923577308655,7250749952,23746052096,True,False,False,usable_answer_line
CT_0103_64K,CT_0103,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,SUCCESS,65185,8,7.827723490074277,18751905280,23746052096,True,False,False,usable_answer_line
CT_0103_82K,CT_0103,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,82K,SUCCESS,81737,7,11.205297349020839,21880473088,23746052096,True,False,False,usable_answer_line
CT_0103_8K,CT_0103,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,SUCCESS,8390,8,0.5981660783290863,8019922432,23746052096,True,False,False,usable_answer_line
CT_0104_16K,CT_0104,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,SUCCESS,16495,7,1.2034499123692513,9551720960,23746052096,True,False,False,usable_answer_line
CT_0104_32K,CT_0104,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,SUCCESS,32713,7,2.82267555501312,12617729536,23746052096,True,False,False,usable_answer_line
CT_0104_4K,CT_0104,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,SUCCESS,4322,7,0.30424697045236826,7252866560,23746052096,True,False,False,usable_answer_line
CT_0104_64K,CT_0104,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,SUCCESS,65226,7,7.8036252791062,18760537600,23746052096,True,False,False,usable_answer_line
CT_0104_82K,CT_0104,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,82K,SUCCESS,81705,7,11.188799856230617,21873524224,23746052096,True,False,False,usable_answer_line
CT_0104_8K,CT_0104,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,SUCCESS,8351,7,0.5818206863477826,8012552704,23746052096,True,False,False,usable_answer_line
CT_0105_16K,CT_0105,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,16K,SUCCESS,16504,7,1.198359228670597,9553273344,23746052096,True,False,False,usable_answer_line
CT_0105_32K,CT_0105,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,32K,SUCCESS,32766,7,2.816292484290898,12626148864,23746052096,True,False,False,usable_answer_line
CT_0105_4K,CT_0105,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,4K,SUCCESS,4351,7,0.3094989834353328,7258286080,23746052096,True,False,False,usable_answer_line
CT_0105_64K,CT_0105,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,64K,SUCCESS,65264,7,7.800260712392628,18767094272,23746052096,True,False,False,usable_answer_line
CT_0105_82K,CT_0105,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,82K,SUCCESS,81744,7,11.216061670333147,21881680384,23746052096,True,False,False,usable_answer_line
CT_0105_8K,CT_0105,CLINICAL_TRIALS,ENTITY_UNIT_BINDING,8K,SUCCESS,8377,7,0.5835509644821286,8017464832,23746052096,True,False,False,usable_answer_line
CT_0106_16K,CT_0106,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16485,6,1.185537806712091,9549995520,23746052096,True,False,False,usable_answer_line
CT_0106_32K,CT_0106,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32724,6,2.791498058475554,12619336192,23746052096,True,False,False,usable_answer_line
CT_0106_4K,CT_0106,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4304,10,0.34339315071702003,7250190848,23746052096,True,False,False,usable_answer_line
CT_0106_64K,CT_0106,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65168,6,7.736368672922254,18748692992,22628270080,True,False,False,usable_answer_line
CT_0106_82K,CT_0106,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81656,7,11.165557634085417,21864264192,23746052096,True,False,False,usable_answer_line
CT_0106_8K,CT_0106,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8364,6,0.571638292632997,8015008256,23746052096,True,False,False,usable_answer_line
CT_0107_16K,CT_0107,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16424,6,1.1738431947305799,9538025984,23746052096,True,False,False,usable_answer_line
CT_0107_32K,CT_0107,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32692,7,2.8085313718765974,12613976576,23746052096,True,False,False,usable_answer_line
CT_0107_4K,CT_0107,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4291,6,0.29759009927511215,7247073280,23704109056,True,False,False,usable_answer_line
CT_0107_64K,CT_0107,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65147,7,7.7792586060240865,18744723968,23746052096,True,False,False,usable_answer_line
CT_0107_82K,CT_0107,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81739,7,11.210084831342101,21880818176,23746052096,True,False,False,usable_answer_line
CT_0107_8K,CT_0107,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8339,6,0.5623746775090694,8010285568,23746052096,True,False,False,usable_answer_line
CT_0108_16K,CT_0108,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16409,6,1.1747515508905053,9535192576,23746052096,True,False,False,usable_answer_line
CT_0108_32K,CT_0108,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32702,6,2.785621391609311,12615333376,23746052096,True,False,False,usable_answer_line
CT_0108_4K,CT_0108,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4226,6,0.283014964312315,7234924032,23746052096,True,False,False,usable_answer_line
CT_0108_64K,CT_0108,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65162,7,7.800299298018217,18747559424,23746052096,True,False,False,usable_answer_line
CT_0108_82K,CT_0108,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81795,7,11.224475046619773,21890531840,23746052096,True,False,False,usable_answer_line
CT_0108_8K,CT_0108,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8346,7,0.5785330915823579,8011607552,23746052096,True,False,False,usable_answer_line
CT_0109_16K,CT_0109,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16443,11,1.25399689655751,9541616128,23746052096,True,False,False,usable_answer_line
CT_0109_32K,CT_0109,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32684,11,2.9016895527020097,12611547648,23746052096,True,False,False,usable_answer_line
CT_0109_4K,CT_0109,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4238,11,0.34829010255634785,7237166592,23746052096,True,False,False,usable_answer_line
CT_0109_64K,CT_0109,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65129,11,7.915317135863006,18741323264,23746052096,True,False,False,usable_answer_line
CT_0109_82K,CT_0109,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81745,11,11.385674573481083,21881853440,23746052096,True,False,False,usable_answer_line
CT_0109_8K,CT_0109,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8270,11,0.6297952644526958,7997427200,23746052096,True,False,False,usable_answer_line
CT_0110_16K,CT_0110,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16419,11,1.256436849012971,9537081856,23746052096,True,False,False,usable_answer_line
CT_0110_32K,CT_0110,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32679,11,2.898956561461091,12609571328,23746052096,True,False,False,usable_answer_line
CT_0110_4K,CT_0110,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4287,11,0.3463617907837033,7246323712,23746052096,True,False,False,usable_answer_line
CT_0110_64K,CT_0110,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65156,11,7.929596950300038,18746425856,23746052096,True,False,False,usable_answer_line
CT_0110_82K,CT_0110,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81782,11,11.380511001683772,21888237056,23746052096,True,False,False,usable_answer_line
CT_0110_8K,CT_0110,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8314,11,0.6305747786536813,8005559808,23746052096,True,False,False,usable_answer_line
CT_0111_16K,CT_0111,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16469,11,1.2603325946256518,9547234816,23746052096,True,False,False,usable_answer_line
CT_0111_32K,CT_0111,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32686,11,2.9031088361516595,12611900928,23746052096,True,False,False,usable_answer_line
CT_0111_4K,CT_0111,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4260,11,0.340599431656301,7241351680,23746052096,True,False,False,usable_answer_line
CT_0111_64K,CT_0111,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65163,11,7.932370807044208,18747748864,23746052096,True,False,False,usable_answer_line
CT_0111_82K,CT_0111,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81751,11,11.379443880170584,21882888704,23746052096,True,False,False,usable_answer_line
CT_0111_8K,CT_0111,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8348,11,0.618785715661943,8011985408,23746052096,True,False,False,usable_answer_line
CT_0112_16K,CT_0112,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16430,11,1.2608707509934902,9539159552,23746052096,True,False,False,usable_answer_line
CT_0112_32K,CT_0112,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32680,11,2.898281479254365,12609759744,23746052096,True,False,False,usable_answer_line
CT_0112_4K,CT_0112,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4244,11,0.35460583306849003,7238287872,23746052096,True,False,False,usable_answer_line
CT_0112_64K,CT_0112,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65097,11,7.907850925810635,18735277568,22628270080,True,False,False,usable_answer_line
CT_0112_82K,CT_0112,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81790,11,11.360764604061842,21889617408,23746052096,True,False,False,usable_answer_line
CT_0112_8K,CT_0112,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8277,11,0.6356453550979495,7998578176,23746052096,True,False,False,usable_answer_line
CT_0113_16K,CT_0113,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16468,11,1.2597062652930617,9547061760,23746052096,True,False,False,usable_answer_line
CT_0113_32K,CT_0113,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32688,11,2.897956859320402,12612254208,23746052096,True,False,False,usable_answer_line
CT_0113_4K,CT_0113,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4282,11,0.3525480320677161,7245389312,23746052096,True,False,False,usable_answer_line
CT_0113_64K,CT_0113,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65158,11,7.935076913796365,18746803712,23746052096,True,False,False,usable_answer_line
CT_0113_82K,CT_0113,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81799,11,11.408463068306446,21891287552,23746052096,True,False,False,usable_answer_line
CT_0113_8K,CT_0113,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8351,11,0.6289047189056873,8012552704,23746052096,True,False,False,usable_answer_line
CT_0114_16K,CT_0114,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16468,11,1.2595631666481495,9547061760,23746052096,True,False,False,usable_answer_line
CT_0114_32K,CT_0114,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32663,11,2.900887652300298,12606548480,23725080576,True,False,False,usable_answer_line
CT_0114_4K,CT_0114,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4281,11,0.3451232947409153,7245202432,23746052096,True,False,False,usable_answer_line
CT_0114_64K,CT_0114,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65157,11,7.9387488989159465,18746615296,23746052096,True,False,False,usable_answer_line
CT_0114_82K,CT_0114,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81748,11,11.355296425521374,21882370560,23746052096,True,False,False,usable_answer_line
CT_0114_8K,CT_0114,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8356,11,0.6356494193896651,8013496832,23746052096,True,False,False,usable_answer_line
CT_0115_16K,CT_0115,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16416,11,1.2591427573934197,9536514560,23746052096,True,False,False,usable_answer_line
CT_0115_32K,CT_0115,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32647,11,2.8997722463682294,12603525632,23746052096,True,False,False,usable_answer_line
CT_0115_4K,CT_0115,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4238,11,0.3455827347934246,7237166592,23746052096,True,False,False,usable_answer_line
CT_0115_64K,CT_0115,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65192,11,7.935992243699729,18753227264,23746052096,True,False,False,usable_answer_line
CT_0115_82K,CT_0115,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81727,11,11.371542919427156,21877680640,23746052096,True,False,False,usable_answer_line
CT_0115_8K,CT_0115,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8364,11,0.6290533961728215,8015008256,23746052096,True,False,False,usable_answer_line
CT_0116_16K,CT_0116,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16448,6,1.1800184324383736,9543608832,23746052096,True,False,False,usable_answer_line
CT_0116_32K,CT_0116,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32677,6,2.793831584043801,12609193472,23746052096,True,False,False,usable_answer_line
CT_0116_4K,CT_0116,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4262,6,0.28722198214381933,7241651712,23746052096,True,False,False,usable_answer_line
CT_0116_64K,CT_0116,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65167,6,7.7609853725880384,18748504576,23746052096,True,False,False,usable_answer_line
CT_0116_82K,CT_0116,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81726,6,11.156647700816393,21877491200,23746052096,True,False,False,usable_answer_line
CT_0116_8K,CT_0116,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8306,6,0.5717158103361726,8004048384,23746052096,True,False,False,usable_answer_line
CT_0117_16K,CT_0117,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16452,6,1.177499637939036,9544301056,23746052096,True,False,False,usable_answer_line
CT_0117_32K,CT_0117,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32699,6,2.785633352585137,12614926848,23746052096,True,False,False,usable_answer_line
CT_0117_4K,CT_0117,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4288,6,0.29443200770765543,7246510592,23746052096,True,False,False,usable_answer_line
CT_0117_64K,CT_0117,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65198,6,7.769886652007699,18754360832,23746052096,True,False,False,usable_answer_line
CT_0117_82K,CT_0117,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81710,7,11.181418335065246,21874468352,23746052096,True,False,False,usable_answer_line
CT_0117_8K,CT_0117,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8341,6,0.5712008429691195,8010663424,23746052096,True,False,False,usable_answer_line
CT_0118_16K,CT_0118,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16464,11,1.261468750424683,9546371584,23746052096,True,False,False,usable_answer_line
CT_0118_32K,CT_0118,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32668,11,2.9073871122673154,12607492608,23746052096,True,False,False,usable_answer_line
CT_0118_4K,CT_0118,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4284,11,0.34843240305781364,7245763072,23746052096,True,False,False,usable_answer_line
CT_0118_64K,CT_0118,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65130,11,7.922994473949075,18741511680,23746052096,True,False,False,usable_answer_line
CT_0118_82K,CT_0118,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81718,11,11.37154952250421,21875979776,23746052096,True,False,False,usable_answer_line
CT_0118_8K,CT_0118,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8290,11,0.631526717916131,8001025536,23746052096,True,False,False,usable_answer_line
CT_0119_16K,CT_0119,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16406,11,1.2590557150542736,9534625280,23746052096,True,False,False,usable_answer_line
CT_0119_32K,CT_0119,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32696,11,2.8925023656338453,12615371264,23725080576,True,False,False,usable_answer_line
CT_0119_4K,CT_0119,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4235,11,0.3379127476364374,7236605952,23746052096,True,False,False,usable_answer_line
CT_0119_64K,CT_0119,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65144,11,7.923521611839533,18744156672,23746052096,True,False,False,usable_answer_line
CT_0119_82K,CT_0119,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81728,11,11.387614222243428,21878917632,23746052096,True,False,False,usable_answer_line
CT_0119_8K,CT_0119,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8348,11,0.6294046528637409,8011985408,23746052096,True,False,False,usable_answer_line
CT_0120_16K,CT_0120,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16430,11,1.2592236502096057,9539159552,23746052096,True,False,False,usable_answer_line
CT_0120_32K,CT_0120,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32654,11,2.8995349910110235,12604847616,23746052096,True,False,False,usable_answer_line
CT_0120_4K,CT_0120,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4238,11,0.34562599193304777,7237166592,23746052096,True,False,False,usable_answer_line
CT_0120_64K,CT_0120,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65099,11,7.931929956190288,18735655424,23746052096,True,False,False,usable_answer_line
CT_0120_82K,CT_0120,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81754,11,11.366073749959469,21883405824,23746052096,True,False,False,usable_answer_line
CT_0120_8K,CT_0120,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8334,11,0.6345196589827538,8009340416,23746052096,True,False,False,usable_answer_line
CT_0121_16K,CT_0121,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16416,7,1.1882963590323925,9536514560,23746052096,True,False,False,usable_answer_line
CT_0121_32K,CT_0121,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32641,6,2.7858135337010026,12602392064,23746052096,True,False,False,usable_answer_line
CT_0121_4K,CT_0121,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4268,7,0.2975576389580965,7242772992,23746052096,True,False,False,usable_answer_line
CT_0121_64K,CT_0121,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65150,6,7.742653922177851,18745290240,23746052096,True,False,False,usable_answer_line
CT_0121_82K,CT_0121,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81728,7,11.196203339844942,21878917632,23746052096,True,False,False,usable_answer_line
CT_0121_8K,CT_0121,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8336,6,0.5654806038364768,8009718272,23746052096,True,False,False,usable_answer_line
CT_0122_16K,CT_0122,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16448,7,1.1935522183775902,9543608832,23746052096,True,False,False,usable_answer_line
CT_0122_32K,CT_0122,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32713,6,2.7895229160785675,12617729536,23746052096,True,False,False,usable_answer_line
CT_0122_4K,CT_0122,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4291,10,0.3268092507496476,7247073280,23746052096,True,False,False,usable_answer_line
CT_0122_64K,CT_0122,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65179,6,7.7649061707779765,18750771712,23746052096,True,False,False,usable_answer_line
CT_0122_82K,CT_0122,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81698,7,11.190560635179281,21872201216,23746052096,True,False,False,usable_answer_line
CT_0122_8K,CT_0122,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8350,6,0.5716513488441706,8012363264,23746052096,True,False,False,usable_answer_line
CT_0123_16K,CT_0123,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16448,11,1.2556020049378276,9543608832,23746052096,True,False,False,usable_answer_line
CT_0123_32K,CT_0123,CLINICAL_TRIALS,UNANSWERABLE,32K,SUCCESS,32691,11,2.9029001211747527,12612784640,23746052096,True,False,False,usable_answer_line
CT_0123_4K,CT_0123,CLINICAL_TRIALS,UNANSWERABLE,4K,SUCCESS,4278,11,0.3484562477096915,7244641792,23746052096,True,False,False,usable_answer_line
CT_0123_64K,CT_0123,CLINICAL_TRIALS,UNANSWERABLE,64K,SUCCESS,65126,11,7.939935602247715,18740755968,23746052096,True,False,False,usable_answer_line
CT_0123_82K,CT_0123,CLINICAL_TRIALS,UNANSWERABLE,82K,SUCCESS,81790,11,11.361911846324801,21889617408,23746052096,True,False,False,usable_answer_line
CT_0123_8K,CT_0123,CLINICAL_TRIALS,UNANSWERABLE,8K,SUCCESS,8286,11,0.6286507220938802,8000269824,23746052096,True,False,False,usable_answer_line
CT_0124_16K,CT_0124,CLINICAL_TRIALS,UNANSWERABLE,16K,SUCCESS,16458,11,1.2563593219965696,9545336320,23746052096,True,False,False,usable_answer_line
