question_family_id,domain,question_type,state_sequence,inaccuracy_transition,hallucinatory_transition,grounded_transition,state_4K,state_8K,state_16K,state_32K,state_64K,state_82K
FRED_0080,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT
FRED_0081,FRED,TEMPORAL_VERSION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0082,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,CORRECT
FRED_0083,FRED,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_8K,never_hallucinatory,first_grounded_at_8K,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0084,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_32K,never_hallucinatory,first_grounded_at_32K,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0085,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_16K,never_hallucinatory,first_grounded_at_16K,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0086,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|CORRECT,never_inaccurate,never_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT
FRED_0087,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_16K,never_hallucinatory,first_grounded_at_16K,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0088,FRED,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT,GROUNDED_INACCURACY
FRED_0089,FRED,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_32K,never_hallucinatory,first_grounded_at_32K,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0090,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY,first_inaccurate_at_82K,never_hallucinatory,first_grounded_at_82K,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY
FRED_0091,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_32K,never_hallucinatory,first_grounded_at_32K,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0092,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT
FRED_0093,FRED,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0094,FRED,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,never_hallucinatory,grounded_all_available_contexts,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0095,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY,first_inaccurate_at_82K,never_hallucinatory,first_grounded_at_82K,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY
FRED_0096,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_64K,never_hallucinatory,first_grounded_at_64K,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0097,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT
FRED_0098,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_16K,never_hallucinatory,first_grounded_at_16K,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0099,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|CORRECT,never_inaccurate,never_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT
FRED_0100,FRED,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0101,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT
FRED_0102,FRED,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0103,FRED,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT
FRED_0104,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY,first_inaccurate_at_82K,never_hallucinatory,first_grounded_at_82K,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY
FRED_0105,FRED,ENTITY_UNIT_BINDING,CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_64K,never_hallucinatory,first_grounded_at_64K,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
FRED_0106,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0107,FRED,UNANSWERABLE,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0108,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0109,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,CORRECT
FRED_0110,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|CORRECT,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,CORRECT
FRED_0111,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0112,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0113,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0114,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0115,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0116,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0117,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0118,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0119,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0120,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0121,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0122,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0123,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0124,FRED,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
FRED_0125,FRED,UNANSWERABLE,CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_16K,first_hallucinatory_at_16K,never_grounded,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0001,SEC,DIRECT_RETRIEVAL,CORRECT|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,first_inaccurate_at_64K,never_hallucinatory,first_grounded_at_64K,CORRECT,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0002,SEC,DIRECT_RETRIEVAL,CORRECT|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT
SEC_0003,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0004,SEC,DIRECT_RETRIEVAL,CORRECT|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT
SEC_0005,SEC,DIRECT_RETRIEVAL,GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY
SEC_0006,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0007,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,GROUNDED_INACCURACY
SEC_0008,SEC,ENTITY_UNIT_BINDING,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT,CORRECT
SEC_0009,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0010,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0011,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0012,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0013,SEC,RETRIEVAL_CALCULATION,HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,hallucinatory_all_available_contexts,never_grounded,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0014,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,first_hallucinatory_at_64K,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0015,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,inaccurate_all_available_contexts,first_hallucinatory_at_8K,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0016,SEC,RETRIEVAL_CALCULATION,GROUNDED_INACCURACY|HALLUCINATORY_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY|GROUNDED_INACCURACY,inaccurate_all_available_contexts,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,HALLUCINATORY_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY,GROUNDED_INACCURACY
SEC_0017,SEC,TEMPORAL_VERSION,GROUNDED_INACCURACY|CORRECT|HALLUCINATORY_INACCURACY|CORRECT|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,non_monotonic_or_recovered_after_hallucinatory,non_monotonic_or_recovered_after_grounded,GROUNDED_INACCURACY,CORRECT,HALLUCINATORY_INACCURACY,CORRECT,CORRECT,CORRECT
SEC_0018,SEC,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|GROUNDED_INACCURACY|CORRECT|CORRECT,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,CORRECT,CORRECT,GROUNDED_INACCURACY,CORRECT,CORRECT
SEC_0019,SEC,TEMPORAL_VERSION,CORRECT|CORRECT|CORRECT|CORRECT|CORRECT|CORRECT,never_inaccurate,never_hallucinatory,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT,CORRECT
SEC_0020,SEC,TEMPORAL_VERSION,CORRECT|GROUNDED_INACCURACY|GROUNDED_INACCURACY|CORRECT|CORRECT|GROUNDED_INACCURACY,non_monotonic_or_recovered_after_inaccurate,never_hallucinatory,non_monotonic_or_recovered_after_grounded,CORRECT,GROUNDED_INACCURACY,GROUNDED_INACCURACY,CORRECT,CORRECT,GROUNDED_INACCURACY
SEC_0021,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0022,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0023,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_32K,first_hallucinatory_at_32K,never_grounded,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0024,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
SEC_0025,SEC,UNANSWERABLE,CORRECT|CORRECT|CORRECT|CORRECT|HALLUCINATORY_INACCURACY|HALLUCINATORY_INACCURACY,first_inaccurate_at_64K,first_hallucinatory_at_64K,never_grounded,CORRECT,CORRECT,CORRECT,CORRECT,HALLUCINATORY_INACCURACY,HALLUCINATORY_INACCURACY
